Station 501;;
1 jan 2015 - 22 nov 2015;;
per uur;;
;;
timestamp;evenrate;pressure
;[events/hour];[hPa]
1424790000;2460;1004
1424793600;2481;1005
1424797200;2436;1006
1424800800;2466;1007
1424804400;2396;1008
1424808000;2398;1008
1424811600;2487;1009
1424815200;2450;1010
1424818800;2371;1010
1424822400;2346;1010
1424826000;2402;1011
1424829600;2410;1011
1424833200;2390;1012
1424836800;2418;1012
1424840400;2427;1012
1424844000;2359;1012
1424847600;2371;1012
1424851200;2418;1013
1424854800;2454;1013
1424858400;2362;1013
1424862000;2275;1013
1424865600;2340;1013
1424869200;2347;1013
1424872800;2454;1014
1424876400;2370;1014
1424880000;2361;1014
1424883600;2363;1015
1424887200;2315;1016
1424890800;2410;1016
1424894400;2253;1016
1424898000;2362;1017
1424901600;2394;1017
1424905200;2358;1017
1424908800;2362;1017
1424912400;2237;1017
1424916000;2422;1017
1424919600;2311;1016
1424923200;2363;1016
1424926800;2277;1016
1424930400;2336;1015
1424934000;2414;1015
1424937600;2244;1014
1424941200;2339;1013
1424944800;2286;1013
1424948400;2364;1012
1424952000;2392;1011
1424955600;2351;1010
1424959200;2488;1009
1424962800;2462;1008
1424966400;2342;1007
1424970000;2400;1007
1424973600;2513;1007
1424977200;2461;1006
1424980800;2463;1006
1424984400;2447;1007
1424988000;2448;1008
1424991600;2542;1009
1424995200;2452;1009
1424998800;2320;1009
1425002400;2503;1009
1425006000;2393;1010
1425009600;2451;1010
1425013200;2361;1011
1425016800;2383;1012
1425020400;2358;1013
1425024000;2278;1013
1425027600;2253;1014
1425031200;2272;1015
1425034800;2330;1015
1425038400;2240;1016
1425042000;2254;1016
1425045600;2220;1016
1425049200;2336;1017
1425052800;2291;1017
1425056400;2323;1018
1425060000;2262;1018
1425063600;2380;1019
1425067200;2403;1019
1425070800;2362;1019
1425074400;2258;1019
1425078000;2317;1018
1425081600;2299;1018
1425085200;2314;1018
1425088800;2319;1018
1425092400;2355;1017
1425096000;2343;1017
1425099600;2302;1016
1425103200;2394;1016
1425106800;2324;1016
1425110400;2379;1015
1425114000;2315;1014
1425117600;2407;1014
1425121200;2289;1014
1425124800;2332;1013
1425128400;2329;1011
1425132000;2294;1010
1425135600;2359;1009
1425139200;2390;1008
1425142800;2433;1007
1425146400;2312;1006
1425150000;2351;1006
1425153600;2525;1005
1425157200;2394;1003
1425160800;2503;1002
1425164400;2544;999
1425168000;2576;999
1425171600;2561;998
1425175200;2565;996
1425178800;2653;995
1425182400;2489;995
1425186000;2593;995
1425189600;2664;995
1425193200;2544;996
1425196800;2603;997
1425200400;2592;998
1425204000;2640;998
1425207600;2538;999
1425211200;2567;999
1425214800;2579;999
1425218400;2495;999
1425222000;2582;999
1425225600;2491;999
1425229200;2587;999
1425232800;2489;998
1425236400;2639;997
1425240000;2682;996
1425243600;2631;994
1425247200;2647;994
1425250800;2617;994
1425254400;2579;994
1425258000;2590;995
1425261600;2575;996
1425265200;2592;997
1425268800;2471;997
1425272400;2516;998
1425276000;2594;999
1425279600;2510;1000
1425283200;2559;1000
1425286800;2587;1001
1425290400;2470;1001
1425294000;2499;1002
1425297600;2520;1002
1425301200;2448;1002
1425304800;2579;1003
1425308400;2445;1003
1425312000;2333;1004
1425315600;2464;1004
1425319200;2421;1007
1425322800;2348;1008
1425326400;2447;1009
1425330000;2368;1010
1425333600;2392;1011
1425337200;2355;1012
1425340800;2357;1012
1425344400;2350;1012
1425348000;2346;1012
1425351600;2338;1012
1425355200;2400;1012
1425358800;2330;1013
1425362400;2426;1013
1425366000;2283;1013
1425369600;2416;1013
1425373200;2418;1012
1425376800;2373;1012
1425380400;2386;1011
1425384000;2458;1011
1425387600;2393;1010
1425391200;2350;1011
1425394800;2328;1011
1425398400;2431;1012
1425402000;2380;1013
1425405600;2369;1013
1425409200;2442;1013
1425412800;2379;1014
1425416400;2307;1014
1425420000;2334;1015
1425423600;2299;1016
1425427200;2358;1016
1425430800;2361;1016
1425434400;2341;1016
1425438000;2319;1016
1425441600;2335;1017
1425445200;2284;1018
1425448800;2332;1018
1425452400;2368;1018
1425456000;2196;1019
1425459600;2220;1020
1425463200;2216;1021
1425466800;2285;1022
1425470400;2220;1022
1425474000;2250;1023
1425477600;2207;1023
1425481200;2180;1024
1425484800;2171;1025
1425488400;2224;1026
1425492000;2185;1027
1425495600;2143;1028
1425499200;2104;1029
1425502800;2078;1030
1425506400;2169;1031
1425510000;2105;1033
1425513600;2114;1033
1425517200;2088;1034
1425520800;2094;1034
1425524400;2060;1034
1425528000;2155;1035
1425531600;2145;1035
1425535200;2094;1035
1425538800;2077;1036
1425542400;2148;1036
1425546000;2057;1036
1425549600;1932;1036
1425553200;2011;1036
1425556800;2013;1035
1425560400;1960;1035
1425564000;1942;1035
1425567600;2048;1035
1425571200;2061;1035
1425574800;1965;1035
1425578400;1995;1035
1425582000;2131;1035
1425585600;2151;1035
1425589200;2123;1035
1425592800;2107;1035
1425596400;2005;1034
1425600000;2076;1034
1425603600;2071;1034
1425607200;2033;1034
1425610800;2063;1034
1425614400;2114;1034
1425618000;2093;1034
1425621600;2042;1033
1425625200;2052;1033
1425628800;2119;1034
1425632400;2148;1034
1425636000;2036;1034
1425639600;2033;1033
1425643200;2041;1033
1425646800;2006;1032
1425650400;2037;1032
1425654000;2028;1032
1425657600;2011;1032
1425661200;2200;1031
1425664800;2163;1031
1425668400;2124;1030
1425672000;2178;1030
1425675600;2173;1030
1425679200;2083;1030
1425682800;2235;1029
1425686400;2126;1029
1425690000;2163;1029
1425693600;2173;1028
1425697200;2206;1028
1425700800;2178;1027
1425704400;2208;1026
1425708000;2160;1026
1425711600;2151;1026
1425715200;2173;1026
1425718800;2115;1026
1425722400;2127;1026
1425726000;2181;1025
1425729600;2158;1025
1425733200;2118;1025
1425736800;2089;1024
1425740400;2154;1023
1425744000;2116;1023
1425747600;2217;1023
1425751200;2123;1023
1425754800;2204;1023
1425758400;2180;1023
1425762000;2256;1023
1425765600;2238;1023
1425769200;2335;1022
1425772800;2287;1022
1425776400;2170;1022
1425780000;2214;1021
1425783600;2245;1021
1425787200;2203;1021
1425790800;2210;1021
1425794400;2244;1021
1425798000;2267;1021
1425801600;2239;1021
1425805200;2254;1021
1425808800;2110;1021
1425812400;2183;1021
1425816000;2091;1020
1425819600;2118;1020
1425823200;2150;1020
1425826800;2182;1020
1425830400;1949;1020
1425834000;1910;1020
1425837600;1834;1021
1425841200;1853;1021
1425844800;1827;1022
1425848400;1905;1022
1425852000;1883;1022
1425855600;1815;1024
1425859200;1856;1024
1425862800;1841;1025
1425866400;1873;1025
1425870000;1851;1026
1425873600;1931;1026
1425877200;1871;1026
1425880800;1950;1026
1425884400;2143;1026
1425888000;2167;1026
1425891600;2231;1026
1425895200;2106;1026
1425898800;2110;1026
1425902400;2076;1025
1425906000;2012;1024
1425909600;2113;1024
1425913200;2195;1024
1425916800;1931;1023
1425920400;2299;1022
1425924000;2256;1022
1425927600;2210;1022
1425931200;2267;1021
1425934800;2310;1022
1425938400;2318;1022
1425942000;2241;1022
1425945600;2214;1022
1425949200;2333;1022
1425952800;2202;1022
1425956400;2198;1022
1425960000;2102;1023
1425963600;2282;1024
1425967200;2306;1024
1425970800;2214;1025
1425974400;2106;1026
1425978000;2089;1026
1425981600;2071;1027
1425985200;2091;1027
1425988800;2185;1028
1425992400;2126;1028
1425996000;2139;1028
1425999600;2140;1028
1426003200;1920;1028
1426006800;2091;1028
1426010400;2172;1029
1426014000;2187;1030
1426017600;2142;1030
1426021200;2191;1030
1426024800;2216;1030
1426028400;2048;1030
1426032000;2164;1030
1426035600;2159;1030
1426039200;2190;1030
1426042800;2246;1030
1426046400;2143;1030
1426050000;2223;1030
1426053600;2174;1030
1426057200;2127;1030
1426060800;2183;1031
1426064400;1862;1031
1426068000;2094;1030
1426071600;2123;1030
1426075200;2004;1030
1426078800;2057;1029
1426082400;2190;1029
1426086000;2099;1029
1426089600;2027;1029
1426093200;1831;1029
1426096800;1886;1029
1426100400;1898;1029
1426104000;1908;1030
1426107600;1791;1030
1426111200;1849;1030
1426114800;1856;1030
1426118400;1875;1030
1426122000;1908;1030
1426125600;1835;1030
1426129200;1895;1030
1426132800;2087;1030
1426136400;2193;1030
1426140000;2181;1030
1426143600;2123;1031
1426147200;2141;1031
1426150800;2020;1030
1426154400;2086;1030
1426158000;2066;1030
1426161600;2025;1029
1426165200;2106;1028
1426168800;2113;1027
1426172400;2125;1027
1426176000;2120;1026
1426179600;2088;1026
1426183200;2129;1027
1426186800;2205;1026
1426190400;2112;1026
1426194000;2133;1026
1426197600;2288;1026
1426201200;2240;1025
1426204800;2291;1025
1426208400;2262;1025
1426212000;2278;1025
1426215600;2272;1024
1426219200;2203;1024
1426222800;2354;1024
1426226400;2264;1024
1426230000;2258;1024
1426233600;2207;1025
1426237200;2127;1025
1426240800;2111;1024
1426244400;2211;1024
1426248000;2123;1024
1426251600;2184;1023
1426255200;2219;1023
1426258800;2158;1023
1426262400;2257;1023
1426266000;2278;1024
1426269600;2213;1024
1426273200;2285;1025
1426276800;2282;1025
1426280400;2243;1026
1426284000;2203;1026
1426287600;2201;1026
1426291200;2186;1026
1426294800;2248;1027
1426298400;2348;1027
1426302000;2227;1027
1426305600;2217;1027
1426309200;2191;1027
1426312800;2159;1028
1426316400;2211;1028
1426320000;2205;1028
1426323600;2143;1028
1426327200;2147;1028
1426330800;2085;1028
1426334400;2151;1028
1426338000;2185;1028
1426341600;2219;1028
1426345200;2197;1028
1426348800;2172;1027
1426352400;2063;1028
1426356000;2181;1028
1426359600;2110;1028
1426363200;2294;1028
1426366800;2162;1028
1426370400;2018;1028
1426374000;2165;1028
1426377600;2135;1028
1426381200;2211;1028
1426384800;2113;1028
1426388400;2104;1028
1426392000;2100;1028
1426395600;2204;1027
1426399200;2160;1028
1426402800;2102;1028
1426406400;2208;1028
1426410000;2246;1028
1426413600;2122;1027
1426417200;2125;1027
1426420800;2132;1027
1426424400;2206;1026
1426428000;2215;1026
1426431600;2169;1026
1426435200;2223;1025
1426438800;2149;1025
1426442400;2204;1026
1426446000;2212;1026
1426449600;2209;1025
1426453200;2253;1025
1426456800;2258;1025
1426460400;2189;1025
1426464000;2209;1025
1426467600;2280;1024
1426471200;2211;1024
1426474800;2186;1024
1426478400;2224;1024
1426482000;2205;1023
1426485600;2250;1023
1426489200;2178;1023
1426492800;2255;1023
1426496400;2187;1023
1426500000;2256;1023
1426503600;2162;1023
1426507200;2207;1022
1426510800;2259;1022
1426514400;2197;1021
1426518000;2207;1021
1426521600;2200;1021
1426525200;2281;1021
1426528800;2227;1022
1426532400;2283;1022
1426536000;2301;1022
1426539600;2289;1022
1426543200;2234;1022
1426546800;2312;1022
1426550400;2287;1022
1426554000;2270;1023
1426557600;2218;1023
1426561200;2293;1023
1426564800;2288;1023
1426568400;2248;1023
1426572000;2306;1023
1426575600;2246;1024
1426579200;2159;1024
1426582800;2200;1024
1426586400;2203;1024
1426590000;2172;1024
1426593600;2124;1024
1426597200;2203;1023
1426600800;2139;1023
1426604400;2233;1023
1426608000;2189;1022
1426611600;1910;1023
1426615200;2057;1023
1426618800;2177;1023
1426622400;2222;1023
1426626000;2213;1024
1426629600;2310;1024
1426633200;2270;1024
1426636800;2233;1024
1426640400;2143;1024
1426644000;2256;1024
1426647600;2213;1024
1426651200;2254;1024
1426654800;2187;1025
1426658400;2251;1025
1426662000;2126;1025
1426665600;2128;1026
1426669200;2146;1026
1426672800;2134;1027
1426676400;2134;1027
1426680000;2091;1027
1426683600;2166;1027
1426687200;2134;1027
1426690800;2065;1027
1426694400;2212;1027
1426698000;2078;1027
1426701600;2156;1027
1426705200;2114;1028
1426708800;2075;1028
1426712400;2189;1028
1426716000;2048;1028
1426719600;2143;1028
1426723200;2149;1028
1426726800;2119;1027
1426730400;2159;1027
1426734000;2164;1027
1426737600;2192;1027
1426741200;2148;1027
1426744800;2151;1027
1426748400;2175;1027
1426752000;2079;1028
1426755600;2171;1028
1426759200;2117;1028
1426762800;2075;1027
1426766400;2064;1027
1426770000;2071;1027
1426773600;2118;1027
1426777200;2096;1027
1426780800;2140;1026
1426784400;2216;1026
1426788000;2185;1026
1426791600;2202;1027
1426795200;2253;1027
1426798800;2128;1027
1426802400;2213;1027
1426806000;2204;1027
1426809600;2247;1027
1426813200;2136;1027
1426816800;2313;1027
1426820400;2259;1026
1426824000;2220;1026
1426827600;2182;1026
1426831200;2136;1026
1426834800;2263;1026
1426838400;2245;1026
1426842000;2202;1026
1426845600;2167;1026
1426849200;2093;1025
1426852800;2246;1025
1426856400;2066;1024
1426860000;2274;1023
1426863600;2033;1022
1426867200;2198;1022
1426870800;2198;1021
1426874400;2273;1021
1426878000;2241;1021
1426881600;2261;1020
1426885200;2247;1020
1426888800;2222;1019
1426892400;2234;1018
1426896000;2312;1018
1426899600;2359;1017
1426903200;2344;1016
1426906800;2243;1015
1426910400;2293;1016
1426914000;2302;1016
1426917600;2313;1016
1426921200;2232;1015
1426924800;2317;1015
1426928400;2303;1016
1426932000;2356;1015
1426935600;2189;1016
1426939200;2249;1017
1426942800;2362;1017
1426946400;2293;1017
1426950000;2236;1018
1426953600;2199;1018
1426957200;2236;1019
1426960800;2260;1020
1426964400;2227;1021
1426968000;2271;1022
1426971600;2188;1023
1426975200;2270;1023
1426978800;2164;1024
1426982400;2155;1024
1426986000;2178;1024
1426989600;2385;1025
1426993200;2260;1025
1426996800;2258;1025
1427000400;2158;1025
1427004000;2157;1026
1427007600;2181;1026
1427011200;2229;1026
1427014800;2089;1027
1427018400;2192;1027
1427022000;2183;1026
1427025600;2122;1025
1427029200;2165;1024
1427032800;2220;1024
1427036400;2077;1023
1427040000;2222;1022
1427043600;2198;1022
1427047200;2178;1021
1427050800;2284;1022
1427054400;2264;1022
1427058000;2295;1021
1427061600;2302;1021
1427065200;2272;1019
1427068800;2313;1019
1427072400;2396;1019
1427076000;2313;1018
1427079600;2277;1017
1427083200;2343;1017
1427086800;2305;1016
1427090400;2229;1016
1427094000;2267;1016
1427097600;2340;1016
1427101200;2352;1016
1427104800;2228;1015
1427108400;2303;1015
1427112000;2210;1014
1427115600;2194;1014
1427119200;2317;1013
1427122800;2224;1012
1427126400;2286;1012
1427130000;2327;1012
1427133600;2310;1012
1427137200;2378;1011
1427140800;2399;1011
1427144400;2359;1011
1427148000;2432;1010
1427151600;2450;1010
1427155200;2437;1010
1427158800;2315;1009
1427162400;2463;1008
1427166000;2411;1008
1427169600;2486;1008
1427173200;2459;1007
1427176800;2276;1007
1427180400;2408;1007
1427184000;2462;1007
1427187600;2464;1007
1427191200;2412;1007
1427194800;2391;1006
1427198400;2373;1006
1427202000;2364;1006
1427205600;2445;1006
1427209200;2467;1005
1427212800;2414;1005
1427216400;2479;1005
1427220000;2427;1005
1427223600;2471;1006
1427227200;2426;1006
1427230800;2509;1006
1427234400;2495;1006
1427238000;2439;1005
1427241600;2482;1005
1427245200;2545;1005
1427248800;2489;1005
1427252400;2466;1005
1427256000;2544;1005
1427259600;2501;1005
1427263200;2489;1005
1427266800;2560;1005
1427270400;2448;1005
1427274000;2479;1005
1427277600;2553;1005
1427281200;2463;1005
1427284800;2429;1005
1427288400;2555;1006
1427292000;2449;1006
1427295600;2423;1006
1427299200;2506;1006
1427302800;2348;1007
1427306400;2505;1007
1427310000;2450;1007
1427313600;2441;1007
1427317200;2456;1007
1427320800;2384;1007
1427324400;2363;1007
1427328000;2411;1007
1427331600;2412;1007
1427335200;2405;1007
1427338800;2423;1007
1427342400;2455;1006
1427346000;2487;1006
1427349600;2506;1006
1427353200;2447;1006
1427356800;2536;1005
1427360400;2497;1005
1427364000;2452;1004
1427367600;2498;1004
1427371200;2554;1003
1427374800;2523;1002
1427378400;2507;1002
1427382000;2568;1002
1427385600;2660;1002
1427389200;2638;1002
1427392800;2503;1002
1427396400;2495;1002
1427400000;2481;1003
1427403600;2638;1004
1427407200;2424;1005
1427410800;2418;1006
1427414400;2363;1006
1427418000;2413;1007
1427421600;2442;1007
1427425200;2425;1008
1427428800;2370;1009
1427432400;2441;1009
1427436000;2361;1010
1427439600;2409;1012
1427443200;2409;1012
1427446800;2347;1013
1427450400;2297;1014
1427454000;2331;1015
1427457600;2156;1016
1427461200;2355;1017
1427464800;2213;1017
1427468400;2278;1018
1427472000;2232;1018
1427475600;2250;1019
1427479200;2294;1020
1427482800;2322;1020
1427486400;2209;1021
1427490000;2192;1021
1427493600;2346;1021
1427497200;2269;1020
1427500800;2216;1020
1427504400;2278;1020
1427508000;2311;1020
1427511600;2306;1019
1427515200;2281;1019
1427518800;2261;1018
1427522400;2331;1017
1427526000;2292;1017
1427529600;2357;1015
1427533200;2294;1014
1427536800;2291;1013
1427540400;2351;1012
1427544000;2412;1011
1427547600;2393;1010
1427551200;2411;1009
1427554800;2455;1008
1427558400;2312;1007
1427562000;2447;1006
1427565600;2468;1006
1427569200;2427;1005
1427572800;2344;1005
1427576400;2391;1004
1427580000;2418;1003
1427583600;2344;1002
1427587200;2372;1002
1427590800;2446;1002
1427594400;2440;1002
1427598000;2513;1001
1427601600;2442;1001
1427605200;2442;1000
1427608800;2442;1000
1427612400;2436;999
1427616000;2474;998
1427619600;2540;998
1427623200;2502;997
1427626800;2543;995
1427630400;2598;993
1427634000;2659;990
1427637600;2719;988
1427641200;2651;986
1427644800;2662;985
1427648400;2685;987
1427652000;2623;989
1427655600;2564;991
1427659200;2706;992
1427662800;2600;992
1427666400;2524;994
1427670000;2571;994
1427673600;2521;994
1427677200;2589;994
1427680800;2704;994
1427684400;2646;995
1427688000;2537;996
1427691600;2610;997
1427695200;2631;998
1427698800;2526;999
1427702400;2502;1000
1427706000;2432;1001
1427709600;2412;1002
1427713200;2495;1004
1427716800;2424;1005
1427720400;2303;1006
1427724000;2420;1007
1427727600;2409;1007
1427731200;2372;1008
1427734800;2422;1007
1427738400;2460;1007
1427742000;2486;1005
1427745600;2540;1004
1427749200;2492;1002
1427752800;2641;992
1427756400;2713;992
1427760000;2633;992
1427763600;2586;990
1427767200;2711;988
1427770800;2644;986
1427774400;2703;986
1427778000;2706;988
1427781600;2628;989
1427785200;2564;990
1427788800;2625;992
1427792400;2559;994
1427796000;2569;995
1427799600;2518;997
1427803200;2495;999
1427806800;2520;1001
1427810400;2402;1002
1427814000;2454;1002
1427817600;2502;1003
1427821200;2451;1004
1427824800;2498;1005
1427828400;2456;1005
1427832000;2348;1006
1427835600;2414;1007
1427839200;2431;1008
1427842800;2338;1008
1427846400;2408;1008
1427850000;2434;1008
1427853600;2368;1009
1427857200;2368;1010
1427860800;2396;1010
1427864400;2329;1011
1427868000;2358;1013
1427871600;2317;1013
1427875200;2390;1014
1427878800;2284;1015
1427882400;2307;1015
1427886000;2271;1015
1427889600;2315;1016
1427893200;2249;1016
1427896800;2251;1016
1427900400;2343;1016
1427904000;2235;1016
1427907600;2260;1016
1427911200;2418;1015
1427914800;2292;1015
1427918400;2326;1014
1427922000;2316;1013
1427925600;2276;1011
1427929200;2329;1011
1427932800;2422;1011
1427936400;2373;1010
1427940000;2397;1009
1427943600;2484;1008
1427947200;2347;1009
1427950800;2389;1009
1427954400;2429;1010
1427958000;2243;1011
1427961600;2311;1012
1427965200;2305;1013
1427968800;2319;1015
1427972400;2257;1015
1427976000;2301;1016
1427979600;2318;1017
1427983200;2288;1018
1427986800;2292;1019
1427990400;2212;1019
1427994000;2302;1019
1427997600;2332;1020
1428001200;2210;1020
1428004800;2222;1020
1428008400;2235;1021
1428012000;2245;1021
1428015600;2174;1021
1428019200;2246;1021
1428022800;2289;1021
1428026400;2282;1021
1428030000;2235;1020
1428033600;2297;1020
1428037200;2319;1020
1428040800;2210;1020
1428044400;2315;1019
1428048000;2263;1019
1428051600;2199;1019
1428055200;2321;1018
1428058800;2209;1018
1428062400;2222;1017
1428066000;2211;1017
1428069600;2265;1016
1428073200;2269;1016
1428076800;2199;1016
1428080400;2318;1016
1428084000;2228;1016
1428087600;2331;1016
1428091200;2349;1016
1428094800;2247;1016
1428098400;2286;1016
1428102000;2230;1016
1428105600;2211;1016
1428109200;2320;1016
1428112800;2324;1016
1428116400;2332;1016
1428120000;2338;1017
1428123600;2318;1017
1428127200;2376;1017
1428130800;2338;1018
1428134400;2250;1018
1428138000;2276;1018
1428141600;2318;1019
1428145200;2340;1019
1428148800;2247;1020
1428152400;2245;1019
1428156000;2290;1019
1428159600;2187;1020
1428163200;2239;1020
1428166800;2301;1020
1428170400;2224;1021
1428174000;2211;1021
1428177600;2264;1022
1428181200;2179;1022
1428184800;2199;1023
1428188400;2344;1023
1428192000;2206;1023
1428195600;2243;1023
1428199200;2255;1023
1428202800;2352;1023
1428206400;2256;1023
1428210000;2242;1024
1428213600;2071;1024
1428217200;2196;1025
1428220800;2144;1025
1428224400;2200;1025
1428228000;2164;1026
1428231600;2128;1026
1428235200;2108;1025
1428238800;2040;1025
1428242400;2090;1025
1428246000;2212;1025
1428249600;2212;1025
1428253200;2128;1026
1428256800;2149;1026
1428260400;2194;1026
1428264000;2132;1026
1428267600;2183;1026
1428271200;2199;1026
1428274800;2069;1026
1428278400;2249;1026
1428282000;2213;1026
1428285600;2224;1026
1428289200;2183;1026
1428292800;2139;1026
1428296400;2192;1026
1428300000;2148;1026
1428303600;2243;1027
1428307200;2145;1027
1428310800;2206;1027
1428314400;2094;1028
1428318000;2116;1029
1428321600;2132;1029
1428325200;2038;1029
1428328800;2007;1030
1428332400;2087;1030
1428336000;2097;1030
1428339600;2148;1031
1428343200;2062;1031
1428346800;2154;1032
1428350400;2043;1032
1428354000;2115;1033
1428357600;2170;1034
1428361200;2086;1034
1428364800;2116;1034
1428368400;2096;1034
1428372000;2110;1034
1428375600;2131;1034
1428379200;2136;1034
1428382800;2076;1034
1428386400;2094;1035
1428390000;2173;1035
1428393600;2038;1035
1428397200;2045;1035
1428400800;2077;1035
1428404400;1992;1035
1428408000;2012;1035
1428411600;2062;1034
1428415200;1995;1034
1428418800;2038;1034
1428422400;1953;1033
1428426000;2060;1033
1428429600;2121;1033
1428433200;2128;1033
1428436800;2112;1033
1428440400;2043;1033
1428444000;2154;1033
1428447600;2156;1033
1428451200;2194;1033
1428454800;2124;1032
1428458400;2064;1032
1428462000;2123;1032
1428465600;2168;1032
1428469200;2040;1033
1428472800;2103;1033
1428476400;2047;1033
1428480000;2009;1033
1428483600;2061;1033
1428487200;1972;1033
1428490800;2030;1033
1428494400;2041;1033
1428498000;2026;1033
1428501600;2078;1032
1428505200;2083;1032
1428508800;2053;1031
1428512400;1875;1031
1428516000;2153;1031
1428519600;2191;1031
1428523200;2096;1031
1428526800;2031;1031
1428530400;2106;1030
1428534000;2140;1030
1428537600;2154;1030
1428541200;2184;1029
1428544800;2224;1029
1428548400;2228;1028
1428552000;2180;1028
1428555600;2148;1028
1428559200;2149;1028
1428562800;2081;1027
1428566400;2068;1027
1428570000;2098;1027
1428573600;2101;1026
1428577200;2109;1026
1428580800;2082;1026
1428584400;2152;1025
1428588000;2108;1024
1428591600;2137;1024
1428595200;2210;1023
1428598800;2192;1023
1428602400;2200;1023
1428606000;2231;1023
1428609600;2244;1023
1428613200;2169;1023
1428616800;2201;1022
1428620400;2200;1022
1428624000;2267;1022
1428627600;2284;1021
1428631200;2226;1021
1428634800;2292;1021
1428638400;2303;1020
1428642000;2245;1020
1428645600;2236;1020
1428649200;2197;1020
1428652800;2242;1020
1428656400;2214;1020
1428660000;2242;1020
1428663600;2212;1019
1428667200;2233;1018
1428670800;2184;1018
1428674400;2237;1017
1428678000;2226;1016
1428681600;2220;1015
1428685200;2152;1015
1428688800;2174;1015
1428692400;2278;1015
1428696000;2383;1014
1428699600;2385;1014
1428703200;2334;1012
1428706800;2341;1012
1428710400;2357;1012
1428714000;2402;1012
1428717600;2332;1011
1428721200;2343;1011
1428724800;2437;1011
1428728400;2347;1012
1428732000;2303;1012
1428735600;2396;1012
1428739200;2390;1013
1428742800;2390;1013
1428746400;2431;1013
1428750000;2303;1014
1428753600;2283;1014
1428757200;2334;1015
1428760800;2273;1016
1428764400;2305;1018
1428768000;2299;1019
1428771600;2307;1020
1428775200;2262;1021
1428778800;2237;1022
1428782400;2241;1023
1428786000;2200;1024
1428789600;2170;1025
1428793200;2293;1025
1428796800;2301;1025
1428800400;2241;1025
1428804000;2260;1025
1428807600;2202;1025
1428811200;2202;1025
1428814800;2254;1026
1428818400;2150;1026
1428822000;2091;1026
1428825600;2094;1026
1428829200;2247;1026
1428832800;2148;1026
1428836400;2189;1025
1428840000;2148;1025
1428843600;2210;1024
1428847200;2089;1023
1428850800;2181;1022
1428854400;2174;1021
1428858000;2257;1021
1428861600;2133;1020
1428865200;2299;1021
1428868800;2216;1020
1428872400;2151;1021
1428876000;2293;1025
1428879600;2191;1025
1428883200;2179;1025
1428886800;2289;1025
1428890400;2193;1026
1428894000;2213;1027
1428897600;2198;1027
1428901200;2239;1028
1428904800;2144;1028
1428908400;2164;1029
1428912000;2153;1030
1428915600;2130;1030
1428919200;2030;1031
1428922800;2163;1030
1428926400;2119;1031
1428930000;2052;1031
1428933600;2099;1030
1428937200;2136;1030
1428940800;2014;1030
1428944400;2054;1029
1428948000;2121;1029
1428951600;2195;1029
1428955200;2051;1029
1428958800;2088;1029
1428962400;2142;1028
1428966000;2157;1028
1428969600;2085;1028
1428973200;2135;1027
1428976800;2259;1026
1428980400;2179;1026
1428984000;2254;1025
1428987600;2195;1025
1428991200;2146;1025
1428994800;2184;1024
1428998400;2164;1024
1429002000;2065;1023
1429005600;2118;1023
1429009200;2184;1023
1429012800;2162;1022
1429016400;2136;1022
1429020000;2207;1022
1429023600;2170;1022
1429027200;2253;1022
1429030800;2166;1021
1429034400;2231;1021
1429038000;2162;1020
1429041600;2218;1020
1429045200;2306;1020
1429048800;2206;1019
1429052400;2241;1019
1429056000;2206;1019
1429059600;2264;1018
1429063200;2389;1017
1429066800;2253;1017
1429070400;2309;1016
1429074000;2258;1016
1429077600;2276;1016
1429081200;2168;1016
1429084800;2227;1016
1429088400;2246;1015
1429092000;2192;1015
1429095600;2196;1015
1429099200;2244;1015
1429102800;2160;1014
1429106400;2328;1014
1429110000;2255;1013
1429113600;2250;1013
1429117200;2294;1013
1429120800;2316;1014
1429124400;2363;1014
1429128000;2242;1015
1429131600;2370;1015
1429135200;2318;1015
1429138800;2381;1015
1429142400;2377;1015
1429146000;2384;1015
1429149600;2282;1015
1429153200;2355;1015
1429156800;2263;1015
1429160400;2302;1015
1429164000;2309;1016
1429167600;2249;1016
1429171200;2343;1016
1429174800;2301;1017
1429178400;2277;1017
1429182000;2244;1017
1429185600;2154;1016
1429189200;2304;1016
1429192800;2315;1016
1429196400;2294;1015
1429200000;2242;1015
1429203600;2362;1014
1429207200;2298;1015
1429210800;2352;1015
1429214400;2276;1015
1429218000;2365;1015
1429221600;2301;1016
1429225200;2305;1016
1429228800;2335;1016
1429232400;2479;1016
1429236000;2364;1016
1429239600;2264;1016
1429243200;2357;1016
1429246800;2271;1016
1429250400;2305;1017
1429254000;2254;1017
1429257600;2238;1018
1429261200;2221;1018
1429264800;2273;1019
1429268400;2259;1019
1429272000;2237;1019
1429275600;2286;1019
1429279200;2278;1019
1429282800;2288;1019
1429286400;2225;1020
1429290000;2124;1020
1429293600;2276;1021
1429297200;2218;1022
1429300800;2230;1022
1429304400;2319;1023
1429308000;2141;1025
1429311600;2302;1025
1429315200;2248;1025
1429318800;2244;1025
1429322400;2237;1025
1429326000;2312;1025
1429329600;2071;1025
1429333200;2217;1026
1429336800;2187;1027
1429340400;2124;1027
1429344000;2120;1027
1429347600;2179;1028
1429351200;2074;1028
1429354800;2168;1028
1429358400;2055;1027
1429362000;2089;1027
1429365600;2087;1027
1429369200;2189;1026
