# lightning_id, station_number, event_id, timestamp, nanoseconds, ext_timestamp, pulseheights, pulseintegrals, 4xn, 4xt, t_trigger
681 /s13 (1059L, 1153575890, 606909977L, 1153575890606909977L, [73, 88, -1, -1], [-20, -25, -1, -1], -20.0, -25.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
685 /s509 (6487L, 1153575972, 452147760L, 1153575972452147760L, [33, 31, -1, -1], [-8, -8, -1, -1], -8.0, -8.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
690 /s509 (7045L, 1153576261, 301340721L, 1153576261301340721L, [63, 58, -1, -1], [-18, -16, -1, -1], -18.0, -16.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
691 /s3 (6402L, 1153576347, 16579775L, 1153576347016579775L, [60, 78, -1, -1], [186, 157, -1, -1], -999.0, -999.0, -1.0, -1.0, 30.0, 37.5, -1.0, -1.0, -999.0)
691 /s509 (7121L, 1153576347, 16577321L, 1153576347016577321L, [35, 26, -1, -1], [0, -2, -1, -1], -999.0, -2.0, -1.0, -1.0, 0.0, 232.5, -1.0, -1.0, -999.0)
693 /s3 (6481L, 1153576495, 4840478L, 1153576495004840478L, [54, 70, -1, -1], [-16, -23, -1, -1], -16.0, -23.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
695 /s3 (6545L, 1153576575, 268263543L, 1153576575268263543L, [42, 54, -1, -1], [-14, -11, -1, -1], -14.0, -11.0, -1.0, -1.0, 125.0, 117.5, -1.0, -1.0, -999.0)
695 /s6 (3473L, 1153576575, 206219952L, 1153576575206219952L, [33, 34, -1, -1], [-43, 25, -1, -1], -43.0, -999.0, -1.0, -1.0, -999.0, 30.0, -1.0, -1.0, -999.0)
722 /s6 (4397L, 1153577148, 893258592L, 1153577148893258592L, [289, 55, -1, -1], [-92, -16, -1, -1], -92.0, -16.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
739 /s301 (3308L, 1153578077, 851480277L, 1153578077851480277L, [35, 32, -1, -1], [-18, -20, -1, -1], -18.0, -20.0, -1.0, -1.0, 102.5, 97.5, -1.0, -1.0, -999.0)
766 /s10 (4708L, 1154057090, 540961219L, 1154057090540961219L, [186, 43, -1, -1], [-66, -12, -1, -1], -66.0, -12.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
782 /s501 (22891L, 1154057569, 623177712L, 1154057569623177712L, [-1, -1, 213, 193], [-1, -1, -71, -63], -1.0, -1.0, -71.0, -63.0, -1.0, -1.0, -999.0, -999.0, -999.0)
784 /s501 (23311L, 1154057627, 988975451L, 1154057627988975451L, [-1, -1, 62, 134], [-1, -1, -19, -42], -1.0, -1.0, -19.0, -42.0, -1.0, -1.0, -999.0, -999.0, -999.0)
798 /s501 (24461L, 1154058045, 935194701L, 1154058045935194701L, [266, 74, -1, -1], [-87, -24, -1, -1], -87.0, -24.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
799 /s509 (10114L, 1154058078, 772857906L, 1154058078772857906L, [37, 42, -1, -1], [-9, -12, -1, -1], -9.0, -12.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
804 /s9 (1836L, 1154058198, 510564787L, 1154058198510564787L, [40, 174, -1, -1], [-11, -57, -1, -1], -11.0, -57.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
815 /s509 (10950L, 1154058435, 832499880L, 1154058435832499880L, [127, 198, -1, -1], [-40, -66, -1, -1], -40.0, -66.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
821 /s509 (11119L, 1154058561, 83467158L, 1154058561083467158L, [59, 26, -1, -1], [-17, -6, -1, -1], -17.0, -6.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
826 /s3 (7696L, 1154113466, 895576793L, 1154113466895576793L, [69, 56, -1, -1], [-48, -36, -1, -1], -48.0, -36.0, -1.0, -1.0, 0.0, 107.5, -1.0, -1.0, -999.0)
827 /s2 (9033L, 1154113466, 924026685L, 1154113466924026685L, [39, 999, -1, -1], [-11, -875, -1, -1], -11.0, -875.0, -1.0, -1.0, -999.0, 490.0, -1.0, -1.0, -999.0)
827 /s3 (7696L, 1154113466, 895576793L, 1154113466895576793L, [69, 56, -1, -1], [-48, -36, -1, -1], -48.0, -36.0, -1.0, -1.0, 0.0, 107.5, -1.0, -1.0, -999.0)
827 /s509 (11542L, 1154113466, 965231123L, 1154113466965231123L, [38, 33, -1, -1], [-4, 2, -1, -1], -4.0, 0.0006000000284984708, -1.0, -1.0, 75.0, 70.0, -1.0, -1.0, -999.0)
827 /s501 (27489L, 1154113466, 968605424L, 1154113466968605424L, [-1, -1, 52, 54], [-1, -1, 3, 0], -1.0, -1.0, -999.0, 0.0, -1.0, -1.0, 190.0, 192.5, -999.0)
830 /s501 (27780L, 1154113598, 310886995L, 1154113598310886995L, [-1, -1, 129, 317], [-1, -1, -43, -103], -1.0, -1.0, -43.0, -103.0, -1.0, -1.0, -999.0, -999.0, -999.0)
832 /s501 (27992L, 1154113638, 6174008L, 1154113638006174008L, [52, 174, -1, -1], [-16, -62, -1, -1], -16.0, -62.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
836 /s9 (2315L, 1154113928, 319985462L, 1154113928319985462L, [32, 196, -1, -1], [-10, -68, -1, -1], -10.0, -68.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
837 /s2 (9385L, 1154114104, 95754400L, 1154114104095754400L, [203, 55, -1, -1], [-67, -17, -1, -1], -67.0, -17.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
931 /s3 (8316L, 1156065082, 594671635L, 1156065082594671635L, [147, 114, -1, -1], [-48, -34, -1, -1], -48.0, -34.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
985 /s1001 (9110L, 1156076676, 528392257L, 1156076676528392257L, [45, 82, -1, -1], [-12, -25, -1, -1], -12.0, -25.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1004 /s3001 (4931L, 1156176635, 772881348L, 1156176635772881348L, [213, 46, -1, -1], [-72, -12, -1, -1], -72.0, -12.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1034 /s3102 (158L, 1156671611, 882575543L, 1156671611882575543L, [216, 247, -1, -1], [-71, -81, -1, -1], -71.0, -81.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1039 /s3101 (1869L, 1156805776, 339129509L, 1156805776339129509L, [315, 170, -1, -1], [-105, -55, -1, -1], -105.0, -55.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1046 /s9 (3203L, 1156819054, 129975468L, 1156819054129975468L, [105, 38, -1, -1], [-31, -10, -1, -1], -31.0, -10.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1051 /s10 (6230L, 1156822650, 960074885L, 1156822650960074885L, [126, 213, -1, -1], [-44, -67, -1, -1], -44.0, -67.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1064 /s509 (13414L, 1156829862, 680952817L, 1156829862680952817L, [31, 183, -1, -1], [-9, -57, -1, -1], -9.0, -57.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1090 /s304 (9416L, 1159565561, 384642877L, 1159565561384642877L, [42, 271, -1, -1], [-11, -92, -1, -1], -11.0, -92.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1104 /s7 (1146L, 1159714555, 238457303L, 1159714555238457303L, [55, 187, -1, -1], [-18, -62, -1, -1], -18.0, -62.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1135 /s7 (1239L, 1160024141, 351244917L, 1160024141351244917L, [26, 38, -1, -1], [0, -1, -1, -1], -999.0, -1.0, -1.0, -1.0, 215.0, 230.0, -1.0, -1.0, -999.0)
1136 /s7 (1296L, 1160025115, 791397038L, 1160025115791397038L, [27, 44, -1, -1], [-2, 5, -1, -1], -2.0, -999.0, -1.0, -1.0, 147.5, 132.5, -1.0, -1.0, -999.0)
1136 /s13 (4040L, 1160025115, 761781601L, 1160025115761781601L, [485, 484, -1, -1], [-257, -152, -1, -1], -257.0, -152.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1152 /s101 (495L, 1169357470, 510188210L, 1169357470510188210L, [96, 193, -1, -1], [45, -176, -1, -1], 0.051600001752376556, -176.0, -1.0, -1.0, 25.0, 2.5, -1.0, -1.0, -999.0)
1205 /s3101 (2285L, 1181279535, 880036100L, 1181279535880036100L, [183, 133, -1, -1], [-56, -40, -1, -1], -56.0, -40.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
