160;/s2;(3264L,;1093379181;89094085L,;1093379181089094085L,;[24,;-1;-1;-1],;[1,;-1;-1;-1],;-999.0,;-1.0,;-1.0,;-1.0,;302.5,;-1.0,;-1.0,;-1.0,;-999.0)
566;/s3;(4460L,;1126324071;250840861L,;1126324071250840861L,;[40,;50;-1;-1],;[-2,;1;-1;-1],;-2.0,;0.0011473000049591064,;-1.0,;-1.0,;207.5,;202.5,;-1.0,;-1.0,;-999.0)
566;/s509;(4040L,;1126324071;250909035L,;1126324071250909035L,;[38,;36;-1;-1],;[0,;-6;-1;-1],;-999.0,;-6.0,;-1.0,;-1.0,;70.0,;80.0,;-1.0,;-1.0,;-999.0)
578;/s304;(8699L,;1128222278;94513303L,;1128222278094513303L,;[80,;48;-1;-1],;[6,;-7;-1;-1],;0.005338400136679411,;-7.0,;-1.0,;-1.0,;40.0,;120.0,;-1.0,;-1.0,;-999.0)
579;/s303;(2891L,;1132221406;278711553L,;1132221406278711553L,;[89,;222;-1;-1],;[-17,;-168;-1;-1],;-17.0,;-168.0,;-1.0,;-1.0,;25.0,;7.5,;-1.0,;-1.0,;-999.0)
591;/s7;(828L,;1141231492;755369815L,;1141231492755369815L,;[28,;31;-1;-1],;[0,;4;-1;-1],;-999.0,;-999.0,;-1.0,;-1.0,;102.5,;45.0,;-1.0,;-1.0,;-999.0)
617;/s301;(2975L,;1148246971;488034555L,;1148246971488034555L,;[53,;32;-1;-1],;[26,;25;-1;-1],;-999.0,;0.015320000238716602,;-1.0,;-1.0,;0.0,;87.5,;-1.0,;-1.0,;-999.0)
617;/s304;(9177L,;1148246971;488030485L,;1148246971488030485L,;[51,;33;-1;-1],;[-33,;8;-1;-1],;-33.0,;0.004902299959212542,;-1.0,;-1.0,;90.0,;100.0,;-1.0,;-1.0,;-999.0)
835;/s2;(9263L,;1154113737;262841309L,;1154113737262841309L,;[34,;29;-1;-1],;[-9,;-7;-1;-1],;-9.0,;-7.0,;-1.0,;-1.0,;-999.0,;-999.0,;-1.0,;-1.0,;-999.0)
1441;/s21;(1461L,;1182178488;132836950L,;1182178488132836950L,;[-1,;-1;-1;-1],;[-1,;-1;-1;-1],;-1.0,;-1.0,;-1.0,;-1.0,;-1.0,;-1.0,;-1.0,;-1.0,;-999.0)
1574;/s2;(11659L,;1183515324;322582465L,;1183515324322582465L,;[227,;287;-1;-1],;[-171,;-269;-1;-1],;-171.0,;-269.0,;-1.0,;-1.0,;255.0,;-999.0,;-1.0,;-1.0,;-999.0)
1574;/s3;(12308L,;1183515324;322505962L,;1183515324322505962L,;[82,;60;-1;-1],;[-86,;34;-1;-1],;-86.0,;-999.0,;-1.0,;-1.0,;0.0,;55.0,;-1.0,;-1.0,;-999.0)
