586;/s7;(776L,;1132917109;619206295L,;1132917109619206295L,;[43,;104;-1;-1],;[7,;-26;-1;-1],;0.005079799797385931,;-26.0,;-1.0,;-1.0,;85.0,;25.0,;-1.0,;-1.0,;-999.0)
586;/s509;(4757L,;1132917109;619202323L,;1132917109619202323L,;[48,;35;-1;-1],;[1,;0;-1;-1],;-999.0,;0.0,;-1.0,;-1.0,;77.5,;82.5,;-1.0,;-1.0,;-999.0)
1085;/s7;(989L,;1159564914;731996091L,;1159564914731996091L,;[34,;39;-1;-1],;[3,;6;-1;-1],;-999.0,;-999.0,;-1.0,;-1.0,;95.0,;70.0,;-1.0,;-1.0,;-999.0)
1149;/s101;(370L,;1169357032;182212772L,;1169357032182212772L,;[43,;86;-1;-1],;[3,;-2;-1;-1],;0.0034419000148773193,;-2.0,;-1.0,;-1.0,;160.0,;125.0,;-1.0,;-1.0,;-999.0)
1300;/s7;(1697L,;1181323747;953769690L,;1181323747953769690L,;[33,;44;-1;-1],;[2,;-10;-1;-1],;-999.0,;-10.0,;-1.0,;-1.0,;15.0,;0.0,;-1.0,;-1.0,;-999.0)
1337;/s7;(2733L,;1181332046;683155476L,;1181332046683155476L,;[27,;49;-1;-1],;[0,;1;-1;-1],;-999.0,;0.0011473000049591064,;-1.0,;-1.0,;220.0,;225.0,;-1.0,;-1.0,;-999.0)
1350;/s3;(11291L,;1181332591;428115893L,;1181332591428115893L,;[71,;71;-1;-1],;[78,;2;-1;-1],;-999.0,;-999.0,;-1.0,;-1.0,;37.5,;42.5,;-1.0,;-1.0,;-999.0)
1579;/s2;(11840L,;1183515831;150563163L,;1183515831150563163L,;[66,;31;-1;-1],;[26,;-8;-1;-1],;-999.0,;-8.0,;-1.0,;-1.0,;137.5,;155.0,;-1.0,;-1.0,;-999.0)
1863;/s509;(21052L,;1184058664;43279099L,;1184058664043279099L,;[44,;38;-1;-1],;[24,;22;-1;-1],;-999.0,;-999.0,;-1.0,;-1.0,;30.0,;77.5,;-1.0,;-1.0,;-999.0)
1867;/s21;(9979L,;1184059020;66340523L,;1184059020066340523L,;[-1,;-1;-1;-1],;[-1,;-1;-1;-1],;-1.0,;-1.0,;-1.0,;-1.0,;-1.0,;-1.0,;-1.0,;-1.0,;-999.0)
2193;/s7;(10643L,;1214997930;707119598L,;1214997930707119598L,;[48,;69;-1;-1],;[1,;2;-1;-1],;-999.0,;-999.0,;-1.0,;-1.0,;155.0,;145.0,;-1.0,;-1.0,;-999.0)
2199;/s7;(10828L,;1214998863;679308719L,;1214998863679308719L,;[29,;57;-1;-1],;[-1,;0;-1;-1],;-1.0,;-999.0,;-1.0,;-1.0,;217.5,;232.5,;-1.0,;-1.0,;-999.0)
3835;/s3201;(1043L,;1309279855;255418104L,;1309279855255418104L,;[153,;12;-1;-1],;[3112,;0;-1;-1],;14.363.000.392.913.800,00;0.0,;-1.0,;-1.0,;12.5,;-999.0,;-1.0,;-1.0,;-999.0)
3835;/s3201;(1044L,;1309279855;255748254L,;1309279855255748254L,;[57,;25;-1;-1],;[23291,;1827;-1;-1],;10.75,;0.8017100095748901,;-1.0,;-1.0,;592.5,;645.0,;-1.0,;-1.0,;-999.0)
3849;/s8006;(7622L,;1309288300;415919433L,;1309288300415919433L,;[121,;55;-1;-1],;[1148,;1121;-1;-1],;0.3725599944591522,;0.32965001463890076,;-1.0,;-1.0,;35.0,;15.0,;-1.0,;-1.0,;70.0)
3849;/s8006;(7623L,;1309288300;415981868L,;1309288300415981868L,;[87,;139;-1;-1],;[475,;2198;-1;-1],;0.15414999425411224,;0.6463599801063538,;-1.0,;-1.0,;12.5,;242.5,;-1.0,;-1.0,;242.5)
4444;/s3301;(1893L,;1314341357;494802938L,;1314341357494802938L,;[182,;101;-1;-1],;[3313,;2365;-1;-1],;1.122.499.942.779.540,00;0.8826199769973755,;-1.0,;-1.0,;195.0,;22.5,;-1.0,;-1.0,;227.5)
4444;/s3301;(1894L,;1314341357;494851022L,;1314341357494851022L,;[84,;57;-1;-1],;[384,;335;-1;-1],;0.1301099956035614,;0.12501999735832214,;-1.0,;-1.0,;185.0,;15.0,;-1.0,;-1.0,;187.5)
4477;/s504;(10466L,;1314342330;470317909L,;1314342330470317909L,;[10,;-999;7;859],;[0,;-999;0;4430],;0.0,;-999.0,;0.0,;23.176.000.118.255.600,00;-999.0,;-999.0,;-999.0,;12.5,;-999.0)
4510;/s10;(17476L,;1314342684;123723190L,;1314342684123723190L,;[61,;17;-1;-1],;[314,;98;-1;-1],;0.28299999237060547,;0.046206001192331314,;-1.0,;-1.0,;12.5,;-999.0,;-1.0,;-1.0,;-999.0)
4775;/s13;(21458L,;1316344899;813198491L,;1316344899813198491L,;[155,;55;-1;-1],;[3621,;2852;-1;-1],;0.8543099761009216,;0.7980300188064575,;-1.0,;-1.0,;420.0,;12.5,;-1.0,;-1.0,;1892.5)
4775;/s13;(21459L,;1316344899;813204391L,;1316344899813204391L,;[475,;73;-1;-1],;[5963,;1074;-1;-1],;14.069.000.482.559.200,00;0.30052000284194946,;-1.0,;-1.0,;12.5,;1130.0,;-1.0,;-1.0,;1132.5)
4792;/s503;(14809L,;1317955195;635834678L,;1317955195635834678L,;[154,;11;102;-999],;[1058,;0;848;-999],;0.3517099916934967,;0.0,;0.23535999655723572,;-999.0,;155.0,;-999.0,;15.0,;-999.0,;-999.0)
4792;/s504;(13183L,;1317955195;635802431L,;1317955195635802431L,;[25,;-999;-1;-1],;[2283,;-999;-1;-1],;0.940280020236969,;-999.0,;-1.0,;-1.0,;292.5,;-999.0,;-1.0,;-1.0,;-999.0)
4792;/s505;(6893L,;1317955195;635851702L,;1317955195635851702L,;[-999,;55;-999;77],;[-999,;8497;-999;12216],;-999.0,;4.777.900.218.963.620,00;-999.0,;6.015.999.794.006.340,00;-999.0,;307.5,;-999.0,;15.0,;-999.0)
4792;/s506;(3535L,;1317955195;635769450L,;1317955195635769450L,;[178,;35;59;-999],;[7922,;4090;5614;-999],;37.283.999.919.891.300,00;18.628.000.020.980.800,00;29.811.999.797.821.000,00;-999.0,;300.0,;950.0,;12.5,;-999.0,;-999.0)
4843;/s401;(3067L,;1323881199;212496687L,;1323881199212496687L,;[189,;132;-1;-1],;[4637,;2289;-1;-1],;19.386.999.607.086.100,00;0.7174599766731262,;-1.0,;-1.0,;885.0,;12.5,;-1.0,;-1.0,;885.0)
4884;/s3101;(11187L,;1334766610;670570256L,;1334766610670570256L,;[279,;3;2;134],;[4199,;0;0;1108],;18.561.999.797.821.000,00;0.0,;0.0,;0.4795899987220764,;15.0,;-999.0,;-999.0,;92.5,;792.5)
5077;/s8103;(10290L,;1337086022;869690634L,;1337086022869690634L,;[44,;49;-1;-1],;[9898,;12029;-1;-1],;31.122.000.217.437.700,00;4.250.899.791.717.520,00;-1.0,;-1.0,;42.5,;47.5,;-1.0,;-1.0,;-999.0)
5478;/s8006;(13344L,;1341530113;901470611L,;1341530113901470611L,;[60,;148;-1;-1],;[522,;595;-1;-1],;0.3765000104904175,;0.20915000140666962,;-1.0,;-1.0,;1130.0,;857.5,;-1.0,;-1.0,;1132.5)
6069;/s105;(2209L,;1345932178;175216746L,;1345932178175216746L,;[64,;63;-1;-1],;[9100,;1923;-1;-1],;2.647.900.104.522.700,00;0.7203400135040283,;-1.0,;-1.0,;12.5,;995.0,;-1.0,;-1.0,;997.5)
6070;/s101;(7487L,;1345932342;802999342L,;1345932342802999342L,;[-999,;63;-1;-1],;[-999,;11656;-1;-1],;-999.0,;5.081.099.987.030.020,00;-1.0,;-1.0,;-999.0,;12.5,;-1.0,;-1.0,;-999.0)
6264;/s8008;(4022L,;1371623098;59425797L,;1371623098059425797L,;[154,;110;-1;-1],;[713,;636;-1;-1],;-999.0,;0.19715000689029694,;-1.0,;-1.0,;1950.0,;522.5,;-1.0,;-1.0,;1952.5)
6710;/s3202;(14236L,;1380861380;728263248L,;1380861380728263248L,;[66,;54;-1;-1],;[458,;473;-1;-1],;0.23014000058174133,;0.24309000372886658,;-1.0,;-1.0,;747.5,;577.5,;-1.0,;-1.0,;750.0)
6710;/s3202;(14237L,;1380861380;728534734L,;1380861380728534734L,;[133,;69;-1;-1],;[1664,;889;-1;-1],;0.836139976978302,;0.4568899869918823,;-1.0,;-1.0,;12.5,;1652.5,;-1.0,;-1.0,;1900.0)
6710;/s3203;(2454L,;1380861380;728568692L,;1380861380728568692L,;[99,;57;-1;-1],;[2009,;268;-1;-1],;0.6253299713134766,;0.10056000202894211,;-1.0,;-1.0,;95.0,;62.5,;-1.0,;-1.0,;97.5)
6801;/s1001;(23813L,;1383481877;288654237L,;1383481877288654237L,;[1096,;68;-1;-1],;[16273,;1463;-1;-1],;5.657.199.859.619.140,00;0.48677998781204224,;-1.0,;-1.0,;12.5,;15.0,;-1.0,;-1.0,;145.0)
