# (t1-t2),ph1,ph2 zie email 7jan2015-37.5,354,82
-32.5,269,60
-22.5,262,116
-10.0,311,55
-80.0,393,40
2.5,364,24
-35.0,327,56
50.0,252,61
17.5,204,45
-5.0,281,90
-12.5,349,64
-22.5,302,21
60.0,270,30
-7.5,325,103
-22.5,398,26
-2.5,375,55
-87.5,266,23
-10.0,377,26
-20.0,259,27
-37.5,245,24
2.5,359,50
-10.0,228,77
-10.0,323,59
-20.0,268,22
-30.0,253,49
-17.5,387,21
0.0,236,39
10.0,209,56
-10.0,214,53
-10.0,377,21
-10.0,242,78
5.0,289,29
-12.5,330,118
30.0,247,63
-25.0,296,34
10.0,298,36
-22.5,254,44
7.5,226,45
2.5,211,34
-57.5,249,58
-17.5,372,72
-45.0,315,94
-15.0,327,35
-12.5,308,28
-62.5,322,31
-30.0,223,39
-32.5,362,22
-17.5,394,25
-40.0,257,22
-15.0,233,30
-27.5,292,103
-45.0,223,62
15.0,391,75
7.5,219,59
-42.5,239,60
-10.0,301,106
-25.0,385,66
10.0,206,44
0.0,224,34
-15.0,267,110
-5.0,387,43
7.5,270,36
-37.5,262,22
10.0,274,36
10.0,297,92
-27.5,296,32
-17.5,384,79
-17.5,337,85
-22.5,240,23
-22.5,270,119
12.5,378,60
-15.0,321,55
-2.5,202,22
-62.5,255,89
-2.5,213,45
-50.0,338,22
-35.0,318,60
7.5,370,24
-12.5,259,95
-55.0,258,32
-2.5,213,77
2.5,276,25
-22.5,243,50
-7.5,231,79
5.0,201,67
7.5,208,81
12.5,297,35
-2.5,394,30
-45.0,205,91
-2.5,239,35
-92.5,323,75
-20.0,367,32
-20.0,291,24
-25.0,244,50
2.5,253,86
-12.5,311,45
10.0,266,23
-50.0,232,81
10.0,283,25
-12.5,201,20
-5.0,276,118
-62.5,350,20
0.0,310,24
15.0,356,41
-85.0,372,23
2.5,262,20
-20.0,343,21
0.0,219,43
-5.0,207,94
-27.5,260,69
5.0,224,64
-15.0,343,74
-25.0,271,58
-15.0,236,78
-27.5,363,23
30.0,294,39
-2.5,205,24
2.5,209,114
5.0,240,86
-35.0,282,42
-2.5,338,21
15.0,375,23
-5.0,374,54
-25.0,339,49
-12.5,259,20
-37.5,355,104
-37.5,228,20
-12.5,233,58
7.5,355,62
2.5,211,99
-72.5,298,20
-17.5,335,50
2.5,225,117
0.0,383,110
-50.0,291,36
-27.5,261,100
-10.0,232,35
-22.5,395,22
-22.5,274,29
-7.5,379,57
-20.0,265,41
-40.0,214,53
-17.5,380,30
-2.5,314,76
22.5,388,28
-15.0,274,91
0.0,247,98
-27.5,248,29
-5.0,261,38
-45.0,301,98
-12.5,270,62
2.5,346,25
5.0,258,23
-5.0,233,58
-70.0,389,50
-12.5,292,27
-20.0,321,27
-32.5,230,21
-35.0,273,46
5.0,386,86
-10.0,312,87
-20.0,289,40
-22.5,262,23
2.5,241,28
7.5,205,35
2.5,203,60
-15.0,230,30
-37.5,229,78
10.0,328,85
15.0,217,29
-7.5,230,107
-7.5,204,26
0.0,327,25
-87.5,373,24
-5.0,337,108
-2.5,350,68
-70.0,364,22
2.5,317,41
7.5,373,54
-12.5,250,34
-32.5,356,48
17.5,260,30
-70.0,245,24
-25.0,293,38
-15.0,308,67
-5.0,264,20
7.5,318,44
5.0,394,23
5.0,264,43
-10.0,300,97
5.0,207,47
10.0,257,109
-15.0,286,20
0.0,247,35
-2.5,212,35
-22.5,384,75
10.0,291,58
-12.5,234,21
-45.0,242,23
-25.0,249,99
-7.5,296,93
-2.5,256,108
-10.0,228,119
2.5,248,60
-5.0,397,27
-32.5,284,24
20.0,242,25
-2.5,214,95
-40.0,291,60
-22.5,209,30
-7.5,369,49
-10.0,203,72
15.0,368,28
-32.5,343,81
-12.5,248,60
2.5,226,91
-22.5,213,89
-30.0,276,26
-12.5,205,22
-22.5,315,24
0.0,318,56
35.0,326,57
-20.0,290,22
-7.5,230,66
10.0,257,25
-20.0,260,38
15.0,227,20
-77.5,247,22
5.0,206,43
2.5,224,90
2.5,293,63
-52.5,284,24
-17.5,251,21
-17.5,225,92
-27.5,267,35
-12.5,367,30
-17.5,385,28
-20.0,234,24
0.0,235,52
-10.0,272,27
10.0,201,41
5.0,220,20
-42.5,212,28
27.5,335,44
-22.5,318,39
-5.0,257,89
-80.0,251,54
12.5,288,102
-25.0,202,23
-35.0,349,60
0.0,322,20
-25.0,217,30
-17.5,223,39
15.0,347,33
5.0,201,44
-17.5,225,101
-35.0,228,31
-12.5,250,20
-5.0,399,32
-22.5,331,97
2.5,327,21
-47.5,203,28
-27.5,250,21
5.0,351,76
55.0,232,20
-7.5,275,109
-2.5,311,41
5.0,323,87
-27.5,242,20
-12.5,379,94
-85.0,234,22
-20.0,229,24
-12.5,209,95
-60.0,221,119
-87.5,336,27
20.0,388,22
2.5,218,66
-20.0,324,61
-47.5,203,34
0.0,222,53
0.0,237,68
-15.0,285,47
25.0,393,26
-10.0,293,25
-22.5,277,31
-12.5,282,107
-10.0,282,38
-12.5,370,46
0.0,289,23
-50.0,214,28
17.5,287,106
-75.0,211,28
0.0,250,30
-22.5,357,116
-22.5,299,82
-95.0,201,75
0.0,361,50
-95.0,202,78
2.5,285,100
-7.5,321,22
-12.5,238,30
-10.0,216,20
-7.5,354,49
-10.0,241,93
-57.5,334,46
-17.5,204,27
-25.0,262,39
-15.0,347,22
35.0,378,27
-52.5,393,41
-25.0,330,48
-20.0,392,41
-17.5,219,28
7.5,259,107
10.0,232,117
-15.0,201,23
-12.5,217,37
-25.0,247,30
-40.0,208,62
5.0,261,21
-22.5,345,25
-15.0,211,45
12.5,213,87
-17.5,214,27
-45.0,336,27
-2.5,294,27
-35.0,291,63
12.5,343,32
-12.5,252,36
-15.0,223,20
-15.0,326,31
47.5,393,82
7.5,374,47
7.5,246,74
-95.0,293,42
-45.0,328,25
-12.5,229,97
-10.0,309,81
-5.0,261,54
-70.0,326,106
0.0,393,103
-27.5,282,24
-35.0,384,37
72.5,336,22
-32.5,248,21
-32.5,217,21
-25.0,343,48
2.5,376,56
-12.5,231,25
-27.5,215,22
0.0,259,23
-12.5,384,110
-10.0,317,99
-20.0,246,38
-20.0,281,117
82.5,242,20
-32.5,340,28
2.5,358,82
-45.0,286,28
-75.0,333,47
-25.0,369,114
-25.0,222,67
5.0,283,86
7.5,314,107
5.0,246,33
7.5,249,43
0.0,217,112
-22.5,228,96
0.0,261,38
-27.5,363,48
-72.5,282,23
-17.5,312,21
17.5,309,23
0.0,276,49
-2.5,239,26
-5.0,341,21
-22.5,336,55
-10.0,240,23
-35.0,280,55
-27.5,281,34
-40.0,387,35
-25.0,221,45
-37.5,307,22
-45.0,314,41
-57.5,213,69
-87.5,269,42
-2.5,242,92
2.5,228,35
-45.0,375,57
-70.0,259,24
-12.5,319,23
-45.0,325,99
10.0,356,117
-25.0,329,34
-55.0,235,61
-27.5,394,51
-22.5,221,110
-25.0,350,26
-62.5,295,50
75.0,248,93
20.0,276,53
27.5,385,89
-22.5,280,43
-10.0,272,71
-47.5,346,80
0.0,237,109
-10.0,344,45
-25.0,367,62
-15.0,265,101
-10.0,221,112
-17.5,315,36
-10.0,266,27
-10.0,265,85
-15.0,331,65
-10.0,316,47
-27.5,324,71
5.0,308,24
-12.5,385,95
15.0,214,39
-22.5,344,20
7.5,264,66
-15.0,384,21
10.0,203,59
-60.0,307,64
-40.0,216,21
-7.5,387,38
-37.5,206,31
5.0,226,31
-5.0,340,58
22.5,399,32
-5.0,234,44
-20.0,238,35
-77.5,281,106
-5.0,261,45
10.0,285,119
-37.5,210,37
-15.0,222,106
-30.0,212,67
20.0,386,70
-22.5,355,21
-17.5,299,41
-60.0,233,24
-27.5,273,52
15.0,205,43
-35.0,315,28
10.0,241,29
0.0,292,49
52.5,293,83
-25.0,257,27
-12.5,246,25
-32.5,318,70
30.0,274,26
-60.0,245,60
-60.0,312,28
-30.0,240,31
-7.5,391,97
-42.5,232,35
65.0,270,94
0.0,354,47
-10.0,305,67
-15.0,202,109
-17.5,292,86
-15.0,215,21
-7.5,225,119
-5.0,248,22
-40.0,247,90
0.0,248,105
-32.5,360,30
-30.0,290,23
-67.5,372,27
-2.5,337,52
0.0,381,22
-15.0,206,20
-15.0,368,66
-5.0,248,29
-20.0,360,66
7.5,221,23
35.0,226,34
-17.5,233,46
-25.0,234,50
7.5,283,26
-2.5,329,20
-2.5,381,45
27.5,332,45
-30.0,358,72
-2.5,244,51
12.5,240,20
-20.0,240,22
-60.0,320,91
-32.5,305,84
-35.0,328,69
-32.5,262,82
-15.0,269,27
-2.5,241,31
-5.0,230,31
0.0,291,96
2.5,333,90
-12.5,206,109
-15.0,214,25
20.0,306,40
-5.0,217,64
-2.5,285,93
-40.0,303,20
-10.0,353,99
10.0,345,22
15.0,261,28
0.0,320,45
-37.5,329,25
0.0,332,116
-7.5,347,69
-75.0,294,37
-7.5,225,20
-5.0,267,33
0.0,242,118
7.5,212,104
2.5,207,68
5.0,395,43
17.5,290,47
-5.0,316,22
7.5,372,57
-27.5,265,26
-32.5,217,109
7.5,306,76
-30.0,237,28
-80.0,329,35
-7.5,264,61
-62.5,262,21
-17.5,244,75
-2.5,295,61
-25.0,311,21
-20.0,309,21
2.5,315,75
17.5,234,50
-60.0,224,47
7.5,307,88
-27.5,365,83
20.0,396,86
35.0,279,70
-20.0,220,23
-20.0,229,24
-2.5,396,28
-45.0,303,20
20.0,358,23
-20.0,299,73
77.5,323,20
2.5,396,20
-32.5,347,45
-10.0,243,39
-22.5,316,46
2.5,265,76
-17.5,214,46
-10.0,232,44
7.5,342,26
-35.0,344,65
2.5,259,66
-35.0,371,28
-60.0,341,23
-22.5,214,23
-7.5,237,42
-50.0,393,34
-7.5,364,81
-25.0,312,106
7.5,287,24
-52.5,234,86
-60.0,238,65
5.0,256,73
-27.5,235,20
-20.0,280,49
-5.0,338,95
-27.5,301,46
-22.5,301,76
-7.5,241,99
-2.5,355,105
-5.0,300,23
5.0,294,77
0.0,215,59
-7.5,202,59
-22.5,304,20
-17.5,202,65
-65.0,349,21
-37.5,271,93
-10.0,318,56
17.5,274,68
-7.5,366,31
5.0,321,46
-40.0,362,30
-75.0,214,65
-30.0,215,50
0.0,243,110
12.5,385,62
-32.5,316,30
0.0,244,59
-5.0,361,98
-2.5,220,20
-10.0,357,98
7.5,273,111
-72.5,282,38
-40.0,362,66
-17.5,269,61
10.0,301,33
-25.0,235,23
-2.5,316,38
-5.0,295,70
27.5,210,117
-90.0,351,75
-62.5,390,31
-20.0,301,26
-7.5,312,75
0.0,245,68
5.0,228,103
-37.5,334,60
-35.0,396,42
0.0,275,47
12.5,320,91
-57.5,210,27
-12.5,278,23
-35.0,219,40
-75.0,381,30
-12.5,242,40
-2.5,291,60
-20.0,271,44
-80.0,207,109
-30.0,314,28
20.0,278,85
7.5,239,109
-40.0,274,57
-12.5,294,85
5.0,264,24
-5.0,253,21
-17.5,272,113
-22.5,336,56
-17.5,213,53
10.0,294,48
-50.0,295,34
-7.5,270,26
-12.5,271,52
-2.5,343,102
-37.5,311,22
-30.0,297,55
62.5,269,63
-2.5,224,61
-25.0,305,23
-7.5,215,42
-57.5,242,29
-65.0,263,37
-37.5,224,59
-12.5,241,21
-15.0,331,118
-7.5,219,62
-22.5,241,24
-2.5,228,60
-42.5,330,30
-22.5,303,73
-12.5,215,46
-22.5,254,36
15.0,213,47
-45.0,344,26
-25.0,246,27
-37.5,371,46
-25.0,219,87
-85.0,319,36
-5.0,329,37
-40.0,234,20
-30.0,213,20
0.0,387,27
2.5,211,43
-17.5,398,59
5.0,278,25
27.5,397,72
12.5,218,22
-12.5,255,28
10.0,365,60
-22.5,381,26
20.0,269,22
5.0,347,65
-25.0,289,26
-35.0,241,21
7.5,254,32
5.0,271,51
7.5,228,66
-17.5,359,31
2.5,346,37
-7.5,211,108
-77.5,335,25
15.0,242,44
12.5,211,48
0.0,309,43
-12.5,272,29
-20.0,224,23
17.5,327,32
-50.0,282,50
-72.5,393,40
-60.0,305,96
-55.0,251,29
-5.0,280,21
5.0,244,37
-30.0,236,20
-35.0,333,65
-27.5,231,24
-7.5,241,65
-5.0,327,80
-20.0,327,32
10.0,381,25
-15.0,253,20
-30.0,321,78
-2.5,269,21
-12.5,230,56
-12.5,261,25
-10.0,215,73
-35.0,202,78
-12.5,369,87
10.0,268,69
-42.5,257,21
-12.5,373,105
-25.0,238,32
-12.5,252,20
5.0,322,49
5.0,296,23
-32.5,290,22
0.0,318,99
-10.0,221,72
-12.5,390,64
-37.5,208,32
-2.5,368,25
-20.0,204,21
-7.5,275,29
0.0,258,40
-15.0,232,47
-10.0,289,20
-17.5,358,25
-40.0,283,28
-7.5,372,24
-10.0,242,41
-7.5,382,23
-22.5,257,77
-77.5,232,22
-5.0,334,20
-7.5,271,22
-27.5,260,31
-12.5,387,73
-80.0,259,77
15.0,293,119
-10.0,367,26
-50.0,262,52
10.0,370,95
-42.5,291,94
5.0,283,41
-7.5,219,43
15.0,303,21
5.0,293,35
-20.0,241,59
-22.5,229,99
-2.5,362,66
-52.5,234,22
-10.0,334,75
-7.5,224,47
-57.5,302,106
-47.5,259,59
-2.5,224,32
-30.0,340,32
5.0,213,33
-12.5,220,116
20.0,310,48
-17.5,392,69
5.0,298,75
-25.0,373,52
-20.0,285,27
-10.0,204,95
-2.5,395,59
27.5,265,33
12.5,302,21
17.5,328,74
-12.5,345,22
-37.5,333,52
57.5,290,35
2.5,273,26
27.5,242,24
-30.0,249,47
0.0,325,72
-22.5,388,75
-12.5,213,46
-15.0,278,38
2.5,309,31
-12.5,298,118
-7.5,228,33
15.0,310,41
-37.5,236,118
-7.5,236,92
-30.0,257,63
10.0,253,41
-20.0,233,38
30.0,251,38
-2.5,311,23
5.0,255,65
-32.5,205,29
-10.0,213,50
-12.5,307,48
-57.5,254,115
7.5,328,35
-20.0,242,30
-12.5,318,31
12.5,315,84
-42.5,262,21
-7.5,332,35
-10.0,224,44
-60.0,307,59
-75.0,359,58
-12.5,220,74
-25.0,247,22
-17.5,238,22
7.5,256,28
-15.0,219,21
15.0,318,28
-27.5,248,33
-10.0,311,115
-2.5,304,79
-7.5,251,21
-27.5,368,40
-12.5,269,29
5.0,286,67
25.0,282,33
-12.5,338,60
-15.0,257,35
12.5,355,20
-7.5,231,92
-15.0,216,96
-7.5,204,58
-30.0,323,35
-55.0,304,20
-10.0,225,60
7.5,214,55
-42.5,322,72
10.0,262,35
-10.0,304,41
2.5,325,23
-17.5,355,69
0.0,215,55
-5.0,364,110
-2.5,374,21
2.5,248,43
-12.5,272,94
2.5,211,42
-12.5,298,28
-10.0,266,23
-82.5,212,21
-2.5,220,112
-5.0,229,63
-32.5,272,28
-35.0,262,20
2.5,235,62
-85.0,256,29
-2.5,288,21
-5.0,230,101
-17.5,243,35
-30.0,398,57
-85.0,327,35
-25.0,388,40
17.5,265,33
12.5,275,20
-42.5,315,23
-5.0,261,24
0.0,286,49
-10.0,233,61
-20.0,368,22
12.5,285,47
-40.0,228,114
12.5,345,23
12.5,216,38
-20.0,287,88
-12.5,289,33
5.0,339,81
-7.5,294,33
5.0,235,56
-5.0,239,48
10.0,271,97
-17.5,255,22
0.0,219,27
7.5,294,72
22.5,398,37
7.5,376,53
10.0,359,70
-20.0,251,68
-12.5,288,64
-5.0,275,65
-17.5,341,62
-17.5,258,52
-12.5,225,22
-5.0,348,29
-5.0,232,117
-17.5,347,98
2.5,318,89
-45.0,253,28
-25.0,353,35
30.0,377,35
7.5,378,20
-15.0,261,62
-2.5,258,60
17.5,248,49
-5.0,217,71
-17.5,369,82
0.0,298,79
-25.0,307,69
-5.0,391,76
-7.5,253,42
10.0,312,63
0.0,254,24
-17.5,227,28
-25.0,221,21
-47.5,303,83
-42.5,230,56
-2.5,356,51
-10.0,298,34
0.0,270,24
-65.0,206,51
-25.0,267,85
-2.5,296,35
-22.5,327,70
-5.0,226,36
-25.0,236,34
-65.0,313,72
-5.0,359,23
-52.5,214,81
0.0,244,23
-2.5,222,36
-52.5,226,52
-12.5,264,70
-7.5,244,58
-10.0,348,33
-15.0,242,40
-12.5,217,114
-30.0,225,93
-10.0,305,95
-22.5,279,42
-17.5,374,47
17.5,307,51
22.5,247,105
20.0,244,70
-2.5,339,22
2.5,270,64
-47.5,234,29
-52.5,392,20
-12.5,303,23
-17.5,217,24
-32.5,369,25
-2.5,328,22
-17.5,205,20
25.0,289,45
0.0,226,97
-35.0,341,43
-37.5,249,20
-2.5,260,46
2.5,315,51
-12.5,264,23
-17.5,284,21
-15.0,208,107
15.0,275,116
-72.5,213,21
2.5,375,29
35.0,309,31
-30.0,234,72
-12.5,209,67
5.0,334,113
12.5,292,31
0.0,252,22
5.0,307,50
-92.5,277,25
15.0,372,82
-22.5,217,40
-22.5,313,44
20.0,207,94
0.0,343,21
-10.0,341,20
-17.5,250,32
-2.5,333,48
25.0,282,24
-17.5,216,49
27.5,284,106
-22.5,287,55
-5.0,226,71
-7.5,260,65
-32.5,328,109
-42.5,275,55
-32.5,219,20
-60.0,316,35
-15.0,398,41
-25.0,248,44
22.5,246,24
-47.5,311,38
-22.5,262,35
-50.0,277,60
10.0,264,107
-12.5,202,89
-32.5,259,73
15.0,248,47
5.0,229,72
5.0,218,81
5.0,352,62
10.0,227,111
15.0,295,20
-37.5,355,26
-22.5,254,64
-40.0,267,99
-15.0,317,54
-50.0,285,31
35.0,212,47
-20.0,204,84
-47.5,234,61
-10.0,261,38
-5.0,259,104
-10.0,286,32
-10.0,342,34
-65.0,217,57
-17.5,249,57
-77.5,340,98
-22.5,314,53
-20.0,310,20
-5.0,219,77
-2.5,295,115
-20.0,275,57
50.0,267,104
-15.0,202,20
2.5,252,60
0.0,334,73
-5.0,391,108
-12.5,306,35
15.0,308,24
-5.0,209,68
-57.5,389,69
-92.5,206,83
-65.0,342,23
-7.5,275,34
10.0,326,26
-25.0,288,97
2.5,220,30
-5.0,313,118
0.0,314,35
-27.5,318,22
2.5,373,34
22.5,217,39
-7.5,360,47
0.0,259,29
-15.0,211,59
-2.5,216,106
-7.5,239,53
-15.0,209,57
5.0,382,23
-2.5,244,44
-25.0,220,32
-17.5,240,70
-25.0,342,51
-5.0,219,66
-62.5,398,25
15.0,328,25
-17.5,324,56
-7.5,275,40
-17.5,384,24
-22.5,207,30
-67.5,205,23
-85.0,273,24
15.0,399,22
-25.0,285,25
-32.5,275,21
-27.5,245,72
-2.5,352,38
-22.5,226,21
-52.5,322,21
7.5,226,116
-25.0,253,43
-62.5,281,30
-15.0,209,23
0.0,284,23
10.0,255,51
2.5,295,29
-7.5,222,77
-95.0,307,30
-2.5,375,22
12.5,222,68
-30.0,289,98
-37.5,366,30
-7.5,242,67
62.5,370,50
2.5,353,32
-67.5,265,28
0.0,266,22
-12.5,252,68
-32.5,338,22
0.0,265,27
-12.5,277,22
-17.5,266,49
0.0,224,74
-37.5,214,64
-5.0,282,118
5.0,208,42
12.5,243,75
-12.5,276,65
-7.5,261,58
-27.5,244,33
-27.5,204,116
-30.0,201,58
-15.0,325,104
-30.0,279,75
20.0,279,35
-5.0,223,31
-60.0,311,49
-7.5,347,52
-12.5,287,30
-2.5,212,26
15.0,342,25
2.5,380,83
20.0,222,21
-7.5,269,96
-85.0,293,35
-35.0,355,41
-22.5,202,32
-2.5,245,23
2.5,236,62
-2.5,226,44
-35.0,374,39
15.0,237,88
-5.0,258,84
0.0,346,119
57.5,221,41
-17.5,217,70
-10.0,302,21
-72.5,207,46
-32.5,269,26
0.0,338,91
5.0,211,112
-27.5,270,32
-7.5,232,35
5.0,332,20
-20.0,292,47
-35.0,232,30
-15.0,355,116
-17.5,222,63
-70.0,381,20
-5.0,310,71
-7.5,270,51
-45.0,261,42
-17.5,231,56
-5.0,264,20
-7.5,301,26
20.0,312,30
-7.5,296,21
5.0,280,73
-22.5,206,102
-17.5,206,34
27.5,324,84
-92.5,278,63
-2.5,341,40
37.5,387,21
-10.0,206,65
-17.5,288,48
-7.5,302,34
5.0,237,92
-5.0,396,76
-17.5,367,24
-7.5,201,90
-32.5,251,21
-10.0,371,104
15.0,253,35
-10.0,274,56
2.5,387,34
0.0,377,36
-35.0,369,54
-22.5,296,84
12.5,310,99
-45.0,206,21
-17.5,279,24
-20.0,201,25
-27.5,221,22
0.0,210,62
-5.0,314,39
-37.5,296,42
10.0,355,23
65.0,225,45
