# lightning_id, station_number, event_id, timestamp, nanoseconds, ext_timestamp, pulsehieghts, pulseintegrals, 4xn, 4xt, t_trigger
691 /s3 (6403L, 1153576347, 161724163L, 1153576347161724163L, [41, 56, -1, -1], [1, 1, -1, -1], -999.0, -999.0, -1.0, -1.0, 175.0, 170.0, -1.0, -1.0, -999.0)
691 /s509 (7122L, 1153576347, 161723330L, 1153576347161723330L, [46, 37, -1, -1], [1, 10, -1, -1], -999.0, -999.0, -1.0, -1.0, 157.5, 155.0, -1.0, -1.0, -999.0)
695 /s6 (3474L, 1153576575, 324700213L, 1153576575324700213L, [62, 97, -1, -1], [36, 6, -1, -1], -999.0, -999.0, -1.0, -1.0, 27.5, 32.5, -1.0, -1.0, -999.0)
702 /s3 (6828L, 1153576809, 540674501L, 1153576809540674501L, [60, 74, -1, -1], [-2, -2, -1, -1], -2.0, -2.0, -1.0, -1.0, 190.0, 177.5, -1.0, -1.0, -999.0)
705 /s3 (6933L, 1153576878, 650563203L, 1153576878650563203L, [51, 68, -1, -1], [-5, 21, -1, -1], -5.0, -999.0, -1.0, -1.0, 202.5, 195.0, -1.0, -1.0, -999.0)
738 /s301 (3252L, 1153577947, 948886379L, 1153577947948886379L, [49, 38, -1, -1], [-44, -47, -1, -1], -44.0, -47.0, -1.0, -1.0, 50.0, 77.5, -1.0, -1.0, -999.0)
744 /s9 (1497L, 1154056126, 195290059L, 1154056126195290059L, [35, 31, -1, -1], [1, -9, -1, -1], -999.0, -9.0, -1.0, -1.0, 162.5, 180.0, -1.0, -1.0, -999.0)
825 /s509 (11474L, 1154113339, 757694767L, 1154113339757694767L, [60, 61, -1, -1], [-1, 0, -1, -1], -1.0, 0.0, -1.0, -1.0, 0.0, 240.0, -1.0, -1.0, -999.0)
825 /s501 (27379L, 1154113339, 757694322L, 1154113339757694322L, [-1, -1, 53, 58], [-1, -1, 0, 0], -1.0, -1.0, -999.0, 0.0, -1.0, -1.0, 110.0, 217.5, -999.0)
826 /s501 (27489L, 1154113466, 968605424L, 1154113466968605424L, [-1, -1, 52, 54], [-1, -1, 3, 0], -1.0, -1.0, -999.0, 0.0, -1.0, -1.0, 190.0, 192.5, -999.0)
827 /s9 (1996L, 1154113467, 26489613L, 1154113467026489613L, [52, 47, -1, -1], [7, 0, -1, -1], -999.0, -999.0, -1.0, -1.0, 172.5, 175.0, -1.0, -1.0, -999.0)
830 /s509 (11731L, 1154113598, 440940127L, 1154113598440940127L, [82, 36, -1, -1], [2, 1, -1, -1], -999.0, 0.0002760700008366257, -1.0, -1.0, 0.0, 235.0, -1.0, -1.0, -999.0)
833 /s509 (11883L, 1154113667, 71871811L, 1154113667071871811L, [26, 27, -1, -1], [11, -5, -1, -1], -999.0, -5.0, -1.0, -1.0, 92.5, 160.0, -1.0, -1.0, -999.0)
833 /s501 (28025L, 1154113667, 71891215L, 1154113667071891215L, [48, 32, -1, -1], [-15, 4, -1, -1], -15.0, -999.0, -1.0, -1.0, -999.0, 97.5, -1.0, -1.0, -999.0)
833 /s501 (28026L, 1154113667, 71923623L, 1154113667071923623L, [-1, -1, 83, 59], [-1, -1, -170, -48], -1.0, -1.0, -170.0, -48.0, -1.0, -1.0, 0.0, 15.0, -999.0)
836 /s509 (12285L, 1154113928, 410934540L, 1154113928410934540L, [33, 25, -1, -1], [-1, 0, -1, -1], -1.0, 0.0, -1.0, -1.0, 92.5, 235.0, -1.0, -1.0, -999.0)
836 /s501 (28704L, 1154113928, 410966791L, 1154113928410966791L, [30, 64, -1, -1], [-2, -26, -1, -1], -2.0, -26.0, -1.0, -1.0, 195.0, 95.0, -1.0, -1.0, -999.0)
882 /s1001 (8870L, 1155377174, 551306925L, 1155377174551306925L, [44, 50, -1, -1], [-18, 47, -1, -1], -18.0, -999.0, -1.0, -1.0, 122.5, 7.5, -1.0, -1.0, -999.0)
883 /s1001 (8902L, 1155377384, 190547430L, 1155377384190547430L, [29, 47, -1, -1], [5, -46, -1, -1], 0.005736600141972303, -46.0, -1.0, -1.0, 25.0, 12.5, -1.0, -1.0, -999.0)
885 /s10 (5113L, 1155388809, 680885171L, 1155388809680885171L, [44, 36, -1, -1], [-6, -3, -1, -1], -6.0, -3.0, -1.0, -1.0, 177.5, 225.0, -1.0, -1.0, -999.0)
905 /s202 (416L, 1156007022, 135148719L, 1156007022135148719L, [27, 14, -1, -1], [-47, 0, -1, -1], -47.0, -999.0, -1.0, -1.0, 0.0, -999.0, -1.0, -1.0, -999.0)
924 /s202 (735L, 1156063629, 845579369L, 1156063629845579369L, [8, 8, -1, -1], [0, 0, -1, -1], -999.0, -999.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
931 /s9 (2644L, 1156065082, 652927111L, 1156065082652927111L, [59, 48, -1, -1], [0, -10, -1, -1], 0.0, -10.0, -1.0, -1.0, 115.0, 162.5, -1.0, -1.0, -999.0)
934 /s202 (937L, 1156065562, 71008222L, 1156065562071008222L, [15, 10, -1, -1], [-2, 0, -1, -1], -2.0, -999.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
957 /s3 (8492L, 1156068651, 639098245L, 1156068651639098245L, [44, 54, -1, -1], [-12, -7, -1, -1], -12.0, -7.0, -1.0, -1.0, 172.5, 160.0, -1.0, -1.0, -999.0)
958 /s3 (8551L, 1156068696, 967861276L, 1156068696967861276L, [62, 75, -1, -1], [-2, -4, -1, -1], -2.0, -4.0, -1.0, -1.0, 167.5, 157.5, -1.0, -1.0, -999.0)
961 /s3 (8750L, 1156069136, 716163166L, 1156069136716163166L, [45, 63, -1, -1], [-5, -9, -1, -1], -5.0, -9.0, -1.0, -1.0, 172.5, 165.0, -1.0, -1.0, -999.0)
989 /s1001 (9216L, 1156076944, 201850391L, 1156076944201850391L, [29, 55, -1, -1], [-4, -2, -1, -1], -4.0, -2.0, -1.0, -1.0, 317.5, 117.5, -1.0, -1.0, -999.0)
991 /s1001 (9242L, 1156077133, 243060603L, 1156077133243060603L, [55, 111, -1, -1], [34, -11, -1, -1], 0.030251000076532364, -11.0, -1.0, -1.0, 15.0, 52.5, -1.0, -1.0, -999.0)
1033 /s3102 (137L, 1156671576, 751419273L, 1156671576751419273L, [41, 29, -1, -1], [-2, 1, -1, -1], -2.0, 0.0011473000049591064, -1.0, -1.0, 222.5, 212.5, -1.0, -1.0, -999.0)
1035 /s3102 (274L, 1156671686, 487317338L, 1156671686487317338L, [46, 29, -1, -1], [0, 2, -1, -1], -999.0, 0.002294600009918213, -1.0, -1.0, 220.0, 210.0, -1.0, -1.0, -999.0)
1045 /s3 (8931L, 1156818917, 409930954L, 1156818917409930954L, [43, 57, -1, -1], [1, -1, -1, -1], -999.0, -1.0, -1.0, -1.0, 52.5, 80.0, -1.0, -1.0, -999.0)
1045 /s9 (3158L, 1156818917, 409993974L, 1156818917409993974L, [90, 63, -1, -1], [-16, -23, -1, -1], -16.0, -23.0, -1.0, -1.0, 167.5, 160.0, -1.0, -1.0, -999.0)
1046 /s3 (8968L, 1156819054, 234043332L, 1156819054234043332L, [51, 60, -1, -1], [-41, -129, -1, -1], -41.0, -129.0, -1.0, -1.0, 12.5, 0.0, -1.0, -1.0, -999.0)
1046 /s5 (3605L, 1156819054, 233985037L, 1156819054233985037L, [55, 35, -1, -1], [-19, 25, -1, -1], -19.0, -999.0, -1.0, -1.0, 77.5, 55.0, -1.0, -1.0, -999.0)
1047 /s509 (13090L, 1156821439, 313857780L, 1156821439313857780L, [58, 29, -1, -1], [-39, 11, -1, -1], -39.0, -999.0, -1.0, -1.0, 85.0, 100.0, -1.0, -1.0, -999.0)
1080 /s202 (2028L, 1159564112, 765782846L, 1159564112765782846L, [43, 25, -1, -1], [-32, -9, -1, -1], -32.0, -9.0, -1.0, -1.0, 12.5, 10.0, -1.0, -1.0, -999.0)
1081 /s202 (2061L, 1159564215, 790045769L, 1159564215790045769L, [31, 18, -1, -1], [-36, -2, -1, -1], -36.0, -2.0, -1.0, -1.0, 0.0, -999.0, -1.0, -1.0, -999.0)
1083 /s202 (2104L, 1159564509, 471969973L, 1159564509471969973L, [21, 9, -1, -1], [-11, 0, -1, -1], -11.0, -999.0, -1.0, -1.0, 0.0, -999.0, -1.0, -1.0, -999.0)
1085 /s3 (9303L, 1159564914, 732662872L, 1159564914732662872L, [43, 50, -1, -1], [2, 0, -1, -1], 0.002294600009918213, -999.0, -1.0, -1.0, 202.5, 235.0, -1.0, -1.0, -999.0)
1133 /s304 (9852L, 1160014430, 796835414L, 1160014430796835414L, [45, 37, -1, -1], [26, -4, -1, -1], 0.004837099928408861, -4.0, -1.0, -1.0, 230.0, 235.0, -1.0, -1.0, -999.0)
1135 /s3 (9559L, 1160024141, 404486896L, 1160024141404486896L, [41, 57, -1, -1], [0, -4, -1, -1], -999.0, -4.0, -1.0, -1.0, 197.5, 192.5, -1.0, -1.0, -999.0)
1136 /s3 (9599L, 1160025115, 909680865L, 1160025115909680865L, [56, 77, -1, -1], [7, -4, -1, -1], -999.0, -4.0, -1.0, -1.0, 177.5, 162.5, -1.0, -1.0, -999.0)
1136 /s13 (4041L, 1160025115, 909675484L, 1160025115909675484L, [49, 73, -1, -1], [-6, -17, -1, -1], -6.0, -17.0, -1.0, -1.0, 215.0, 192.5, -1.0, -1.0, -999.0)
1139 /s401 (888L, 1165211507, 413017027L, 1165211507413017027L, [-1, 16, -1, -1], [-1, -9, -1, -1], -1.0, -9.0, -1.0, -1.0, -1.0, -999.0, -1.0, -1.0, -999.0)
1144 /s13 (4153L, 1169354761, 181293044L, 1169354761181293044L, [102, 181, -1, -1], [26, 41, -1, -1], 0.02313300035893917, -999.0, -1.0, -1.0, 110.0, 87.5, -1.0, -1.0, -999.0)
1144 /s509 (13636L, 1169354761, 181368779L, 1169354761181368779L, [52, 41, -1, -1], [93, 70, -1, -1], -999.0, -999.0, -1.0, -1.0, 12.5, 15.0, -1.0, -1.0, -999.0)
1147 /s3 (9688L, 1169356888, 956222257L, 1169356888956222257L, [50, 63, -1, -1], [-6, -6, -1, -1], -6.0, -6.0, -1.0, -1.0, 190.0, 177.5, -1.0, -1.0, -999.0)
1149 /s3 (9800L, 1169357032, 182868308L, 1169357032182868308L, [46, 59, -1, -1], [-2, -4, -1, -1], -2.0, -4.0, -1.0, -1.0, 195.0, 182.5, -1.0, -1.0, -999.0)
1149 /s7 (1445L, 1169357032, 182869098L, 1169357032182869098L, [33, 52, -1, -1], [-8, -8, -1, -1], -8.0, -8.0, -1.0, -1.0, 197.5, 70.0, -1.0, -1.0, -999.0)
1154 /s3002 (1315L, 1169455802, 537445754L, 1169455802537445754L, [118, 71, -1, -1], [8, 0, -1, -1], -999.0, -999.0, -1.0, -1.0, 252.5, 322.5, -1.0, -1.0, -999.0)
1155 /s301 (3361L, 1170840653, 849872511L, 1170840653849872511L, [87, 108, -1, -1], [9, 21, -1, -1], -999.0, 0.01523900032043457, -1.0, -1.0, 465.0, 580.0, -1.0, -1.0, -999.0)
1193 /s401 (1132L, 1181263129, 912189840L, 1181263129912189840L, [-1, 16, -1, -1], [-1, 0, -1, -1], -1.0, -999.0, -1.0, -1.0, -1.0, -999.0, -1.0, -1.0, -999.0)
1286 /s3 (9913L, 1181321919, 19491274L, 1181321919019491274L, [96, 101, -1, -1], [15, 23, -1, -1], -999.0, -999.0, -1.0, -1.0, 255.0, 332.5, -1.0, -1.0, -999.0)
1286 /s13 (4500L, 1181321919, 19487771L, 1181321919019487771L, [101, 107, -1, -1], [13, 13, -1, -1], 0.011567000299692154, -999.0, -1.0, -1.0, 250.0, 332.5, -1.0, -1.0, -999.0)
1288 /s101 (631L, 1181321960, 762475061L, 1181321960762475061L, [446, 1122, -1, -1], [83, -2146, -1, -1], 0.028815999627113342, -2146.0, -1.0, -1.0, 15.0, -999.0, -1.0, -1.0, -999.0)
1291 /s7 (1643L, 1181322444, 248692589L, 1181322444248692589L, [37, 54, -1, -1], [-13, -73, -1, -1], -13.0, -73.0, -1.0, -1.0, 20.0, 0.0, -1.0, -1.0, -999.0)
1300 /s3 (10049L, 1181323747, 954546121L, 1181323747954546121L, [47, 93, -1, -1], [-1, -48, -1, -1], -1.0, -48.0, -1.0, -1.0, 30.0, 0.0, -1.0, -1.0, -999.0)
1303 /s304 (11206L, 1181324259, 314776637L, 1181324259314776637L, [71, 48, -1, -1], [-11, -38, -1, -1], -11.0, -38.0, -1.0, -1.0, 20.0, 317.5, -1.0, -1.0, -999.0)
1321 /s5 (4088L, 1181331609, 537247438L, 1181331609537247438L, [33, 55, -1, -1], [1, 4, -1, -1], -999.0, -999.0, -1.0, -1.0, 215.0, 222.5, -1.0, -1.0, -999.0)
1322 /s7 (1790L, 1181331626, 886972187L, 1181331626886972187L, [38, 36, -1, -1], [4, 24, -1, -1], -999.0, 0.027535999193787575, -1.0, -1.0, 10.0, 65.0, -1.0, -1.0, -999.0)
1324 /s509 (13988L, 1181331642, 839148944L, 1181331642839148944L, [34, 36, -1, -1], [4, -5, -1, -1], -999.0, -5.0, -1.0, -1.0, 185.0, 242.5, -1.0, -1.0, -999.0)
1325 /s7 (1814L, 1181331650, 373768831L, 1181331650373768831L, [35, 49, -1, -1], [-7, 5, -1, -1], -7.0, 0.005736600141972303, -1.0, -1.0, 182.5, 152.5, -1.0, -1.0, -999.0)
1326 /s509 (14165L, 1181331702, 832633321L, 1181331702832633321L, [45, 28, -1, -1], [17, -4, -1, -1], -999.0, -4.0, -1.0, -1.0, 25.0, 82.5, -1.0, -1.0, -999.0)
1329 /s7 (2245L, 1181331775, 172110058L, 1181331775172110058L, [50, 67, -1, -1], [37, 199, -1, -1], -999.0, 0.22832000255584717, -1.0, -1.0, 42.5, 32.5, -1.0, -1.0, -999.0)
1330 /s5 (4230L, 1181331788, 148381020L, 1181331788148381020L, [38, 65, -1, -1], [4, 3, -1, -1], -999.0, -999.0, -1.0, -1.0, 212.5, 220.0, -1.0, -1.0, -999.0)
1330 /s10 (7167L, 1181331788, 148377274L, 1181331788148377274L, [58, 98, -1, -1], [14, -19, -1, -1], -999.0, -19.0, -1.0, -1.0, 215.0, 230.0, -1.0, -1.0, -999.0)
1332 /s7 (2484L, 1181331871, 63424222L, 1181331871063424222L, [36, 50, -1, -1], [-36, 50, -1, -1], -36.0, 0.05736599862575531, -1.0, -1.0, 0.0, 7.5, -1.0, -1.0, -999.0)
1333 /s509 (14484L, 1181331886, 114672789L, 1181331886114672789L, [36, 36, -1, -1], [-23, -15, -1, -1], -23.0, -15.0, -1.0, -1.0, 170.0, 107.5, -1.0, -1.0, -999.0)
1334 /s2 (10110L, 1181331992, 905781689L, 1181331992905781689L, [142, 38, -1, -1], [73, 15, -1, -1], -999.0, -999.0, -1.0, -1.0, 72.5, 140.0, -1.0, -1.0, -999.0)
1334 /s22 (797L, 1181331992, 905787204L, 1181331992905787204L, [79, 18, -1, -1], [-154, -15, -1, -1], -154.0, -15.0, -1.0, -1.0, 2.5, -999.0, -1.0, -1.0, -999.0)
1335 /s2 (10111L, 1181331993, 141283338L, 1181331993141283338L, [106, 31, -1, -1], [-3, 0, -1, -1], -3.0, -999.0, -1.0, -1.0, 172.5, 170.0, -1.0, -1.0, -999.0)
1335 /s5 (4391L, 1181331993, 141276540L, 1181331993141276540L, [300, 534, -1, -1], [0, -13, -1, -1], -999.0, -13.0, -1.0, -1.0, 180.0, 2.5, -1.0, -1.0, 335.0)
1335 /s7 (2685L, 1181331993, 141286474L, 1181331993141286474L, [101, 227, -1, -1], [0, -28, -1, -1], -999.0, -28.0, -1.0, -1.0, 25.0, 215.0, -1.0, -1.0, -999.0)
1336 /s7 (2702L, 1181332012, 790956493L, 1181332012790956493L, [64, 137, -1, -1], [0, -5, -1, -1], -999.0, -5.0, -1.0, -1.0, 147.5, 157.5, -1.0, -1.0, -999.0)
1340 /s7 (3141L, 1181332186, 6195575L, 1181332186006195575L, [267, 394, -1, -1], [-6, -6, -1, -1], -6.0, -6.0, -1.0, -1.0, 227.5, 222.5, -1.0, -1.0, 335.0)
1342 /s3 (11046L, 1181332336, 839195612L, 1181332336839195612L, [81, 104, -1, -1], [-13, -24, -1, -1], -13.0, -24.0, -1.0, -1.0, 200.0, 195.0, -1.0, -1.0, -999.0)
1342 /s13 (5614L, 1181332336, 839187501L, 1181332336839187501L, [72, 70, -1, -1], [-9, -14, -1, -1], -9.0, -14.0, -1.0, -1.0, 197.5, 217.5, -1.0, -1.0, -999.0)
1346 /s3 (11220L, 1181332499, 177999968L, 1181332499177999968L, [54, 69, -1, -1], [-13, -30, -1, -1], -13.0, -30.0, -1.0, -1.0, 112.5, 85.0, -1.0, -1.0, -999.0)
1346 /s13 (5846L, 1181332499, 177992016L, 1181332499177992016L, [156, 276, -1, -1], [22, 55, -1, -1], 0.01957399956882, -999.0, -1.0, -1.0, 180.0, 155.0, -1.0, -1.0, -999.0)
1347 /s3 (11234L, 1181332530, 790963778L, 1181332530790963778L, [47, 57, -1, -1], [-8, -17, -1, -1], -8.0, -17.0, -1.0, -1.0, 182.5, 175.0, -1.0, -1.0, -999.0)
1357 /s13 (6407L, 1181332929, 874225902L, 1181332929874225902L, [76, 76, -1, -1], [7, 2, -1, -1], 0.0062281000427901745, -999.0, -1.0, -1.0, 205.0, 222.5, -1.0, -1.0, -999.0)
1360 /s101 (1238L, 1181333041, 307261404L, 1181333041307261404L, [70, 125, -1, -1], [-10, 3, -1, -1], -10.0, -999.0, -1.0, -1.0, 240.0, 150.0, -1.0, -1.0, -999.0)
1371 /s304 (12604L, 1181334951, 442551185L, 1181334951442551185L, [57, 39, -1, -1], [4, -13, -1, -1], 0.003558899974450469, -13.0, -1.0, -1.0, 230.0, 235.0, -1.0, -1.0, -999.0)
1415 /s3 (11534L, 1181513367, 643099841L, 1181513367643099841L, [64, 101, -1, -1], [-34, -23, -1, -1], -34.0, -23.0, -1.0, -1.0, 12.5, 160.0, -1.0, -1.0, -999.0)
1416 /s5 (4865L, 1181513631, 980289971L, 1181513631980289971L, [72, 71, -1, -1], [-12, 2, -1, -1], -12.0, -999.0, -1.0, -1.0, 42.5, 20.0, -1.0, -1.0, -999.0)
1418 /s3 (11624L, 1181513990, 540554802L, 1181513990540554802L, [58, 67, -1, -1], [11, 8, -1, -1], -999.0, -999.0, -1.0, -1.0, 322.5, 310.0, -1.0, -1.0, -999.0)
1418 /s7 (4662L, 1181513990, 540556307L, 1181513990540556307L, [86, 142, -1, -1], [11, 28, -1, -1], -999.0, -999.0, -1.0, -1.0, 307.5, 162.5, -1.0, -1.0, -999.0)
1429 /s2 (10969L, 1182004427, 837356199L, 1182004427837356199L, [42, 34, -1, -1], [-5, -6, -1, -1], -5.0, -6.0, -1.0, -1.0, 50.0, 0.0, -1.0, -1.0, -999.0)
1429 /s5 (4946L, 1182004427, 837286095L, 1182004427837286095L, [54, 46, -1, -1], [-20, -12, -1, -1], -20.0, -12.0, -1.0, -1.0, 37.5, 10.0, -1.0, -1.0, -999.0)
1429 /s22 (1777L, 1182004427, 837358100L, 1182004427837358100L, [9, 9, -1, -1], [0, 0, -1, -1], -999.0, -999.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1429 /s509 (15278L, 1182004427, 837360750L, 1182004427837360750L, [33, 28, -1, -1], [1, 0, -1, -1], 0.0008897299994714558, 0.0, -1.0, -1.0, 247.5, 247.5, -1.0, -1.0, -999.0)
1438 /s7 (4838L, 1182177708, 8008876L, 1182177708008008876L, [34, 37, -1, -1], [1, -2, -1, -1], 0.0008897299994714558, -2.0, -1.0, -1.0, 142.5, 162.5, -1.0, -1.0, -999.0)
1440 /s509 (15419L, 1182178296, 45228018L, 1182178296045228018L, [43, 31, -1, -1], [0, 4, -1, -1], -999.0, -999.0, -1.0, -1.0, 245.0, 245.0, -1.0, -1.0, -999.0)
1446 /s401 (1764L, 1182516948, 128707775L, 1182516948128707775L, [13, 11, -1, -1], [1, 1, -1, -1], -999.0, -999.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1453 /s7 (5042L, 1182532405, 3389270L, 1182532405003389270L, [36, 57, -1, -1], [-12, 2, -1, -1], -12.0, -999.0, -1.0, -1.0, 140.0, 157.5, -1.0, -1.0, -999.0)
1455 /s21 (2002L, 1182532599, 575738857L, 1182532599575738857L, [13, 14, -1, -1], [-2, -2, -1, -1], -2.0, -2.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1458 /s7 (5148L, 1182532987, 222909369L, 1182532987222909369L, [38, 44, -1, -1], [-16, 22, -1, -1], -16.0, -999.0, -1.0, -1.0, 130.0, 100.0, -1.0, -1.0, -999.0)
1461 /s3 (11987L, 1182533240, 412021592L, 1182533240412021592L, [87, 106, -1, -1], [-55, -99, -1, -1], -55.0, -99.0, -1.0, -1.0, 22.5, 17.5, -1.0, -1.0, -999.0)
1461 /s9 (4662L, 1182533240, 412023221L, 1182533240412023221L, [73, 70, -1, -1], [-100, -63, -1, -1], -100.0, -63.0, -1.0, -1.0, 0.0, 0.0, -1.0, -1.0, -999.0)
1461 /s13 (6983L, 1182533240, 412021045L, 1182533240412021045L, [73, 82, -1, -1], [-7, -29, -1, -1], -7.0, -29.0, -1.0, -1.0, 195.0, 167.5, -1.0, -1.0, -999.0)
1463 /s7 (5434L, 1182534127, 195483683L, 1182534127195483683L, [38, 36, -1, -1], [0, 1, -1, -1], 0.0, -999.0, -1.0, -1.0, 107.5, 230.0, -1.0, -1.0, -999.0)
1465 /s101 (1422L, 1182535178, 194776392L, 1182535178194776392L, [55, 82, -1, -1], [1, 4, -1, -1], -999.0, -999.0, -1.0, -1.0, 182.5, 150.0, -1.0, -1.0, -999.0)
1520 /s304 (13112L, 1183484441, 621305789L, 1183484441621305789L, [48, 35, -1, -1], [-3, -7, -1, -1], -3.0, -7.0, -1.0, -1.0, 150.0, 230.0, -1.0, -1.0, -999.0)
1526 /s304 (13570L, 1183485039, 140479799L, 1183485039140479799L, [89, 64, -1, -1], [-37, -18, -1, -1], -37.0, -18.0, -1.0, -1.0, 225.0, 220.0, -1.0, -1.0, -999.0)
1560 /s304 (13994L, 1183514221, 509327754L, 1183514221509327754L, [48, 36, -1, -1], [-7, -6, -1, -1], -7.0, -6.0, -1.0, -1.0, 240.0, 250.0, -1.0, -1.0, -999.0)
1564 /s304 (14206L, 1183514495, 654127664L, 1183514495654127664L, [106, 74, -1, -1], [1, 0, -1, -1], -999.0, -999.0, -1.0, -1.0, 235.0, 235.0, -1.0, -1.0, -999.0)
1571 /s3 (12266L, 1183514715, 10021561L, 1183514715010021561L, [62, 72, -1, -1], [0, 23, -1, -1], -999.0, -999.0, -1.0, -1.0, 182.5, 45.0, -1.0, -1.0, -999.0)
1572 /s304 (14482L, 1183514769, 403893694L, 1183514769403893694L, [49, 32, -1, -1], [-4, -3, -1, -1], -4.0, -3.0, -1.0, -1.0, 230.0, 235.0, -1.0, -1.0, -999.0)
1578 /s22 (2947L, 1183515706, 460302385L, 1183515706460302385L, [99, 30, -1, -1], [-221, -51, -1, -1], -221.0, -51.0, -1.0, -1.0, 0.0, 22.5, -1.0, -1.0, -999.0)
1579 /s5 (5614L, 1183515831, 151210644L, 1183515831151210644L, [92, 126, -1, -1], [-18, -10, -1, -1], -18.0, -10.0, -1.0, -1.0, 275.0, 37.5, -1.0, -1.0, -999.0)
1579 /s9 (5377L, 1183515831, 151165099L, 1183515831151165099L, [56, 64, -1, -1], [0, 5, -1, -1], -999.0, -999.0, -1.0, -1.0, 30.0, 10.0, -1.0, -1.0, -999.0)
1579 /s22 (3061L, 1183515831, 151162581L, 1183515831151162581L, [44, 15, -1, -1], [15, 3, -1, -1], -999.0, -999.0, -1.0, -1.0, 50.0, -999.0, -1.0, -1.0, -999.0)
1582 /s9 (5445L, 1183515967, 148820203L, 1183515967148820203L, [46, 60, -1, -1], [-30, -55, -1, -1], -30.0, -55.0, -1.0, -1.0, 175.0, 2.5, -1.0, -1.0, -999.0)
1582 /s509 (16519L, 1183515967, 148819335L, 1183515967148819335L, [62, 51, -1, -1], [-74, -82, -1, -1], -74.0, -82.0, -1.0, -1.0, 0.0, 0.0, -1.0, -1.0, -999.0)
1583 /s2 (11881L, 1183516008, 92018527L, 1183516008092018527L, [89, 33, -1, -1], [-168, 17, -1, -1], -168.0, -999.0, -1.0, -1.0, 5.0, 35.0, -1.0, -1.0, -999.0)
1584 /s3 (12555L, 1183516051, 369306224L, 1183516051369306224L, [70, 81, -1, -1], [-25, -40, -1, -1], -25.0, -40.0, -1.0, -1.0, 97.5, 115.0, -1.0, -1.0, -999.0)
1585 /s3 (12590L, 1183516101, 419996323L, 1183516101419996323L, [48, 57, -1, -1], [-50, -68, -1, -1], -50.0, -68.0, -1.0, -1.0, 0.0, 0.0, -1.0, -1.0, -999.0)
1585 /s509 (16663L, 1183516101, 419986218L, 1183516101419986218L, [31, 36, -1, -1], [-23, -38, -1, -1], -23.0, -38.0, -1.0, -1.0, 62.5, 160.0, -1.0, -1.0, -999.0)
1586 /s3 (12633L, 1183516142, 901615600L, 1183516142901615600L, [61, 64, -1, -1], [-22, -34, -1, -1], -22.0, -34.0, -1.0, -1.0, 100.0, 95.0, -1.0, -1.0, -999.0)
1586 /s21 (3628L, 1183516142, 901607844L, 1183516142901607844L, [20, 22, -1, -1], [-2, -1, -1, -1], -2.0, -1.0, -1.0, -1.0, -999.0, 215.0, -1.0, -1.0, -999.0)
1586 /s509 (16716L, 1183516142, 901601120L, 1183516142901601120L, [60, 58, -1, -1], [-14, -25, -1, -1], -14.0, -25.0, -1.0, -1.0, 105.0, 112.5, -1.0, -1.0, -999.0)
1588 /s3 (12694L, 1183516187, 945595954L, 1183516187945595954L, [89, 116, -1, -1], [-18, 7, -1, -1], -18.0, -999.0, -1.0, -1.0, 97.5, 72.5, -1.0, -1.0, -999.0)
1588 /s9 (5766L, 1183516187, 945592548L, 1183516187945592548L, [38, 55, -1, -1], [-9, -9, -1, -1], -9.0, -9.0, -1.0, -1.0, 187.5, 157.5, -1.0, -1.0, -999.0)
1588 /s21 (3684L, 1183516187, 945593028L, 1183516187945593028L, [12, 12, -1, -1], [0, 1, -1, -1], -999.0, -999.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1588 /s509 (16778L, 1183516187, 945584073L, 1183516187945584073L, [62, 55, -1, -1], [-8, -21, -1, -1], -8.0, -21.0, -1.0, -1.0, 185.0, 192.5, -1.0, -1.0, -999.0)
1589 /s5 (5727L, 1183516188, 1902184L, 1183516188001902184L, [56, 63, -1, -1], [51, 76, -1, -1], -999.0, -999.0, -1.0, -1.0, 67.5, 27.5, -1.0, -1.0, -999.0)
1589 /s10 (8727L, 1183516188, 1909233L, 1183516188001909233L, [54, 35, -1, -1], [100, 4, -1, -1], -999.0, -999.0, -1.0, -1.0, 55.0, 82.5, -1.0, -1.0, -999.0)
1589 /s21 (3685L, 1183516188, 1775705L, 1183516188001775705L, [10, 11, -1, -1], [0, 0, -1, -1], -999.0, -999.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1589 /s22 (3346L, 1183516188, 1905296L, 1183516188001905296L, [71, 39, -1, -1], [62, 20, -1, -1], -999.0, -999.0, -1.0, -1.0, 22.5, 30.0, -1.0, -1.0, -999.0)
1590 /s509 (16832L, 1183516228, 433161423L, 1183516228433161423L, [38, 38, -1, -1], [-1, -12, -1, -1], -1.0, -12.0, -1.0, -1.0, 177.5, 240.0, -1.0, -1.0, -999.0)
1592 /s509 (16960L, 1183516305, 703641440L, 1183516305703641440L, [37, 39, -1, -1], [0, -12, -1, -1], -999.0, -12.0, -1.0, -1.0, 70.0, 235.0, -1.0, -1.0, -999.0)
